time,F8,F4,Fz,F3,F7
0,0.017164998046874998,0.019636453124999998,0.056524906,0.016275979,0.014639630859374999
0.004,0.017165902,0.019636855,0.056530203,0.016276181,0.014639296
0.008,0.01716768,0.0196389,0.056528059,0.016275912,0.014640268
0.012,0.017167947,0.019640107,0.056522125,0.016275477,0.014640536
0.016,0.017167580078124998,0.019640072,0.056521219,0.016275577148437498,0.014639296
0.02,0.017168919921874998,0.019639637,0.056526316,0.016274638671874998,0.014636513
0.024,0.017169088,0.019639469,0.056531379,0.016274236,0.01463601
0.028,0.017169189,0.019640576,0.056529835937499995,0.016275443,0.014637048828124999
0.032,0.017169725,0.019640744,0.056524035,0.016274337,0.014636177734374999
0.036,0.01717043,0.019639906,0.056522390624999995,0.016273398,0.014634032
0.04,0.017169994,0.01963967,0.05652759,0.0162738,0.01463316
0.044,0.017172877,0.019642152,0.056533523,0.016275376,0.014633897
0.048,0.017176297,0.019644633,0.056532113,0.016275275,0.014633831
0.052,0.017175895,0.019642119,0.056525344,0.016274135742187498,0.014632523
0.056,0.017175123,0.019640006,0.056523332,0.016274102,0.014631886
0.06,0.017173883,0.01964024,0.05652759,0.016275309,0.01463192
0.064,0.017174453,0.01964024,0.056531847656249995,0.016275946,0.014632222
0.068,0.017172976562499997,0.019640273437499998,0.056529499999999996,0.016275577148437498,0.014631483398437499
0.072,0.017172775,0.019641348,0.056524973,0.016275141601562498,0.014633261
0.076,0.017173145,0.019642285156249998,0.056525777,0.016275745,0.014635272
0.08,0.017172373046874998,0.019640342,0.056530773437499994,0.016275979,0.014635742
0.084,0.017171838,0.019638967,0.056535332031249996,0.016276616,0.014637586
0.088,0.0171711,0.019639,0.056532886718749994,0.016277053,0.014636915
0.092,0.017171268,0.019638832031249998,0.056527285156249996,0.016276684,0.014635909
0.096,0.017171268,0.019638363281249998,0.05652541,0.016276047,0.014634267
0.1,0.017171871,0.019637994,0.056530707031249995,0.016275409,0.014633897
0.104,0.017173447,0.019638531,0.056535734,0.016275778,0.014634601562499999
0.108,0.017173883,0.019638933593749998,0.056533691406249996,0.016276012695312498,0.014634098632812498
0.112,0.017173178,0.019638297,0.056528125,0.016275509765624998,0.014634937499999999
0.116,0.017172207,0.019637559,0.056526816,0.016275006835937498,0.014634837
0.12,0.017172105,0.019636654,0.056531879,0.016275006835937498,0.0146344
0.124,0.017172072265624998,0.019637056640624997,0.056536406,0.016275409,0.014634535
0.128,0.017171535,0.019637391,0.056534059,0.016275678,0.014634870117187499
0.132,0.017170631,0.019637258,0.056527453124999995,0.01627561,0.014635909
0.136,0.017169424,0.019636385,0.056525008,0.016275107,0.014635205
0.14,0.017167982,0.019635412,0.056529063,0.016274974,0.014634267
0.144,0.017168919921874998,0.019634809,0.056532652343749996,0.016275544,0.014634468
0.148,0.01716825,0.019633904296874997,0.056529098,0.016275577148437498,0.014635674804687498
0.152,0.017167814,0.019633199218749998,0.056522055,0.016274906,0.014635474
0.156,0.017166607,0.019631724609374998,0.05651991,0.0162739,0.014633562499999999
0.16,0.017164328,0.019629712890624998,0.056524305,0.016272861,0.014631986328124999
0.164,0.017162752,0.01962817,0.056528257812499996,0.016272225,0.014632791015624999
0.168,0.017160941406249998,0.019627232421874998,0.05652541,0.016272057,0.014634032
0.172,0.017158527,0.019626361328124998,0.056518805,0.016272124,0.014635205
0.176,0.017156012,0.019624182,0.05651609,0.016270917,0.014634098632812498
0.18,0.017155609,0.019622503906249998,0.056519574,0.016270079101562498,0.014633193
0.184,0.01715484,0.019621969,0.056522859,0.016269476,0.014633026
0.188,0.017153129,0.019621699,0.056519977,0.016269005859374998,0.014632925781249998
0.192,0.017152291015624998,0.019620359,0.056513507812499995,0.016268905,0.014632624023437499
0.196,0.017150045,0.019618279,0.056512066,0.016268737,0.014631550781249999
