,time,F8,F4,F3,F7
0,0,0.04208634,0.0379665,0.028081890624999998,0.093282469
1,0.004,0.042085871,0.037966332,0.028081455078124998,0.093280453
2,0.008,0.042087445,0.037967977,0.028082863,0.093275328
3,0.012,0.042087313,0.037970660156249995,0.028083365234374998,0.093270938
4,0.016,0.042084496,0.037970258,0.028081320312499998,0.093271039
5,0.02,0.042082953124999996,0.037969051,0.028078973,0.093274422
6,0.024,0.042082617,0.037969855,0.028078335937499997,0.093274492
7,0.028,0.042087277,0.037971027,0.028079609374999998,0.093270766
8,0.032,0.042087042968749995,0.037972703,0.028080749999999998,0.093264734
9,0.036,0.042082484,0.037971395,0.028080582,0.093264367
10,0.04,0.042081109374999995,0.037968578,0.028079609374999998,0.093265469
11,0.044,0.042081781,0.037967136718749996,0.028078906249999997,0.093267383
12,0.048,0.042081812499999996,0.037968007812499996,0.028078839843749998,0.093270094
13,0.052,0.042082383,0.037969316406249995,0.028079777343749997,0.093269594
14,0.056,0.042082988,0.037967773,0.028079074,0.093268016
15,0.06,0.042080605,0.037966434,0.028079141,0.09326993
16,0.064,0.042079199218749995,0.03796677,0.028079678,0.093271305
17,0.068,0.042080070312499995,0.037970289062499996,0.028079645,0.093266305
18,0.072,0.042081812499999996,0.037972671874999996,0.028078738281249998,0.093262719
19,0.076,0.042082453124999995,0.037971328124999995,0.028077263671874998,0.093263289
20,0.08,0.042080605,0.037968746,0.028076492,0.093264563
21,0.084,0.042079164,0.037969719,0.028075553,0.093266742
22,0.088,0.042079800781249996,0.037971598,0.028074883,0.093263422
23,0.092,0.04208282,0.037971699218749995,0.028075822265624998,0.093261578
24,0.096,0.042079938,0.037969719,0.02807552,0.093262617
25,0.1,0.042076851562499996,0.037967539,0.02807448,0.093265266
26,0.104,0.042077890624999996,0.037966938,0.028074615,0.093266914
27,0.108,0.042077555,0.03796841,0.028074849609374997,0.093265805
28,0.112,0.042076749999999996,0.03797009,0.028075753906249997,0.09326443
29,0.116,0.042075344,0.037969285,0.028076291015624998,0.093263695
30,0.12,0.042074977,0.037967473,0.028074012,0.093261781
31,0.124,0.042076917968749995,0.037969051,0.028072771,0.093257156
32,0.128,0.042076617,0.037972066,0.02807257,0.093257023
33,0.132,0.042073531,0.037972570312499995,0.028074279296874997,0.093262992
34,0.136,0.042070852,0.037971160156249996,0.028075084,0.093262047
35,0.14,0.042070414,0.037971261718749996,0.028074883,0.093256484
36,0.144,0.042069813,0.037973309,0.02807448,0.0932535
37,0.148,0.042070348,0.037974414062499996,0.028074714843749998,0.093255344
38,0.152,0.042070852,0.03797418,0.028073708984374997,0.093253469
39,0.156,0.042068871,0.037972871,0.028071195,0.093244953
40,0.16,0.042065789,0.037971395,0.028069082031249998,0.093240422
41,0.164,0.042060523,0.037970727,0.028069854,0.093240023
42,0.168,0.042060422,0.037971160156249996,0.028071027,0.093237141
43,0.172,0.042059586,0.037969688,0.028072234374999998,0.093231406
44,0.176,0.04205707,0.037966468749999996,0.028072132812499997,0.093227586
45,0.18,0.042055125,0.037963046874999996,0.028072099609374998,0.09322457
46,0.184,0.04205382,0.037960734,0.028074313,0.09322182
47,0.188,0.042053113,0.037962109,0.028076492,0.093212633
48,0.192,0.042052476562499996,0.03796241,0.028077801,0.093205789
49,0.196,0.042049426,0.037959461,0.0280776,0.093205828
50,0.2,0.042045402343749996,0.037955203124999996,0.028078437499999997,0.093204781
51,0.204,0.042042988,0.037956176,0.028079878906249998,0.093197977
52,0.208,0.042044800781249995,0.03795859,0.028081588,0.093191039
53,0.212,0.042046074,0.037958921874999996,0.028081320312499998,0.093192516
54,0.216,0.042043660156249996,0.037956813,0.028080717,0.093193953
55,0.22,0.042039367187499996,0.037956273,0.028081254,0.0931895
56,0.224,0.042039301,0.037956309,0.028083064453124997,0.093188727
57,0.228,0.042039031,0.03795557,0.02808568,0.093189969
58,0.232,0.042039906249999995,0.037953895,0.028088427734374997,0.093184836
59,0.236,0.042036484374999995,0.037951918,0.028088227,0.093181984
60,0.24,0.042035883,0.037950711,0.028087355,0.0931845
61,0.244,0.042037624999999995,0.037950910156249996,0.028087188,0.093180914
62,0.248,0.042039,0.037952652,0.028088394531249998,0.09317243
63,0.252,0.042038262,0.037952855,0.028089400390624998,0.093167367
64,0.256,0.042036855468749995,0.037949937499999996,0.028088629,0.093168406
65,0.26,0.042034172,0.037947727,0.028088697,0.093169578
66,0.264,0.042033098,0.03794759,0.028089298828124998,0.093169383
67,0.268,0.042035043,0.037947625,0.028090842,0.093173469
68,0.272,0.042035511718749995,0.037946688,0.028092988,0.093172461
69,0.276,0.042032059,0.037945176,0.028093357,0.093171859
70,0.28,0.042032664062499996,0.037944137,0.028092754,0.093167164
71,0.284,0.042034039,0.037943199,0.028092484374999997,0.093162477
72,0.288,0.042035546874999996,0.037944574,0.028091814,0.093165656
73,0.292,0.042037558593749996,0.037944441,0.028091580078124997,0.093167672
74,0.296,0.042038965,0.037942797,0.028091982421874998,0.093163414
75,0.3,0.042037691,0.037941457,0.028091580078124997,0.093161133
76,0.304,0.042034172,0.037941121093749995,0.028091580078124997,0.093165055
77,0.308,0.042034472656249995,0.037941625,0.028091613,0.093166195
