,time,F8,F4,F3,F7,,,
0,0,0.051947551,0.15409062499999998,0.131812734,0.151172922,,,
1,0.004,0.051941848,0.154088484,0.131804016,0.15116917187499998,,,
2,0.008,0.051937422,0.154087406,0.131801375,0.151168266,,,
3,0.012,0.051941984,0.15408746874999998,0.131808547,0.151170672,,,
4,0.016,0.051949796874999996,0.154088281,0.131817797,0.151174188,,,
5,0.02,0.051952242,0.154086969,0.131815688,0.151172516,,,
6,0.024,0.05194916,0.154083953,0.131807344,0.151167188,,,
7,0.028,0.051947312499999995,0.154081813,0.131803578,0.15116575,,,
8,0.032,0.051949227,0.154080969,0.131809047,0.151169703,,,
9,0.036,0.051953684,0.154081047,0.131816594,0.151173594,,,
10,0.04,0.051951503906249995,0.154080328,0.13181307812499998,0.151173094,,,
11,0.044,0.051944429687499995,0.15407853124999998,0.131802484,0.151168625,,,
12,0.048,0.051939066,0.154076172,0.131796469,0.151165813,,,
13,0.052,0.051940641,0.154074906,0.13180117187499998,0.151168125,,,
14,0.056,0.051944598,0.154074703,0.131807641,0.15117128124999998,,,
15,0.06,0.051942417968749995,0.154073094,0.131803281,0.15116990624999999,,,
16,0.064,0.051934539,0.154070719,0.131790578,0.151164875,,,
17,0.068,0.051929848,0.154068734,0.131784938,0.151161625,,,
18,0.072,0.051933097656249996,0.154069141,0.131790609,0.151162656,,,
19,0.076,0.051939535,0.154071109,0.13179898437499998,0.151165641,,,
20,0.08,0.051937859,0.154071578,0.131796078,0.151164672,,,
21,0.084,0.051930281249999995,0.154069469,0.13178645312499998,0.151160719,,,
22,0.088,0.051925824,0.154067688,0.131783906,0.15115834374999998,,,
23,0.092,0.051928906,0.154068438,0.131791953,0.15116037499999999,,,
24,0.096,0.051935246,0.15407025,0.131803047,0.151164672,,,
25,0.1,0.051935378906249996,0.154070313,0.131801266,0.151164063,,,
26,0.104,0.051928875,0.154068641,0.131790469,0.151159844,,,
27,0.108,0.051924648,0.154066563,0.13178478124999998,0.15115837499999998,,,
28,0.112,0.051927867,0.15406632812499998,0.131788703,0.151160016,,,
29,0.116,0.051934004,0.15406675,0.13179620312499998,0.151162625,,,
30,0.12,0.051932797,0.15406451562499998,0.131791984,0.151161688,,,
31,0.124,0.051926257812499994,0.154060188,0.131782391,0.151157828,,,
32,0.128,0.051922906,0.154056328,0.131778938,0.1511565,,,
33,0.132,0.05192616,0.154054953,0.13178507812499998,0.15115867187499998,,,
34,0.136,0.051931691,0.15405579687499998,0.131793688,0.151162094,,,
35,0.14,0.051929343749999995,0.154055156,0.13179225,0.151161594,,,
36,0.144,0.051922469,0.15405231249999998,0.131783734,0.151158141,,,
37,0.148,0.05191982,0.15405,0.13177940624999998,0.151156734,,,
38,0.152,0.051924179687499995,0.15404912499999998,0.131786281,0.151158844,,,
39,0.156,0.051930382812499995,0.154050891,0.13179482812499999,0.151161359,,,
40,0.16,0.051929277,0.154051438,0.13179171874999998,0.151159109,,,
41,0.164,0.051922203,0.15404915624999999,0.131781391,0.15115440624999998,,,
42,0.168,0.051916367,0.154047078,0.131777969,0.15115203124999999,,,
43,0.172,0.051917945,0.154047109,0.131783234,0.151153375,,,
44,0.176,0.051923645,0.154048484,0.131790609,0.15115656249999998,,,
45,0.18,0.051922402,0.154047516,0.131787656,0.15115626562499998,,,
46,0.184,0.051914355,0.15404307812499998,0.131778297,0.151152141,,,
47,0.188,0.05190782,0.154040141,0.131772328,0.15114924999999999,,,
48,0.192,0.051907586,0.154039125,0.131776266,0.151149391,,,
49,0.196,0.051910164,0.15403903124999999,0.131782766,0.151151156,,,
50,0.2,0.051906914,0.154036719,0.131780016,0.151149891,,,
51,0.204,0.051899605,0.154032484,0.13177039062499998,0.151145125,,,
52,0.208,0.051895011718749995,0.154029375,0.131764688,0.15114220312499999,,,
53,0.212,0.05189652,0.154029344,0.131769594,0.151143922,,,
54,0.216,0.051902687499999996,0.15403024999999998,0.131778234,0.1511475,,,
55,0.22,0.051902824,0.154030344,0.131776094,0.1511475,,,
56,0.224,0.051895516,0.154028641,0.131765656,0.151143781,,,
57,0.228,0.051889715,0.15402601562499998,0.131759797,0.15114090624999998,,,
58,0.232,0.051887937499999995,0.154025156,0.131765391,0.151142844,,,
59,0.236,0.051891894531249996,0.154025453,0.131772,0.151145156,,,
60,0.24,0.051890953,0.154023438,0.131767172,0.151143016,,,
61,0.244,0.051882671874999994,0.154019656,0.1317535,0.15113731249999998,,,
62,0.248,0.051877578,0.154015828,0.131746453,0.151132781,,,
63,0.252,0.051878515624999996,0.154013719,0.13175043749999998,0.15113245312499998,,,
64,0.256,0.05188177,0.15401307812499998,0.13175707812499998,0.15113456249999999,,,
65,0.26,0.051879219,0.154010125,0.131753094,0.151133625,,,
66,0.264,0.051872043,0.154004859,0.131743375,0.151129797,,,
67,0.268,0.051866414,0.154000547,0.13173790624999998,0.151127219,,,
68,0.272,0.051868055,0.15399798437499998,0.131743031,0.151127797,,,
69,0.276,0.051872281,0.153996844,0.131750313,0.151129094,,,
70,0.28,0.051871309,0.153993766,0.131746078,0.15112621874999999,,,
71,0.284,0.051863496093749996,0.153987906,0.131735359,0.151120281,,,
72,0.288,0.051859101562499996,0.153983641,0.131731063,0.151115922,,,
73,0.292,0.051861887,0.15398132812499998,0.13173712499999998,0.151115625,,,
74,0.296,0.051866816406249995,0.153979984,0.131745078,0.151117297,,,
75,0.3,0.051865707,0.15397703124999998,0.131742328,0.151115328,,,
76,0.304,0.051858699,0.15397190624999998,0.131732141,0.15110982812499998,,,
77,0.308,0.051854844,0.15396674999999999,0.13172670312499998,0.15110585937499998,,,
78,0.312,0.051856855,0.153963891,0.13173029687499999,0.15110723437499998,,,
79,0.316,0.051861719,0.153962828,0.131737469,0.15111039062499998,,,
80,0.32,0.051860543,0.15396078124999998,0.131734984,0.151109594,,,
81,0.324,0.051854344,0.153957125,0.131724156,0.151104922,,,
82,0.328,0.051850352,0.15395410937499998,0.131718719,0.151101844,,,
83,0.332,0.051854410156249996,0.153952703,0.131724766,0.151103219,,,
84,0.336,0.051861214843749996,0.153952656,0.131733875,0.151106063,,,
85,0.34,0.051861348,0.153950609,0.131732141,0.151105328,,,
