,time,F8,F4,F3,F7,,,
0,0,0.127002594,0.143022125,0.0755125,0.134897578,,,
1,0.004,0.127004109,0.143023828,0.07551243,0.134899688,,,
2,0.008,0.12701118,0.143030203,0.075513938,0.13490679687499998,,,
3,0.012,0.127015906,0.143034031,0.075515719,0.134910984,,,
4,0.016,0.127008969,0.143027391,0.075516289,0.13490431249999998,,,
5,0.02,0.127001289,0.143020344,0.075514945,0.134897141,,,
6,0.024,0.127002164,0.143022063,0.075514781,0.134898516,,,
7,0.028,0.12700957,0.143028297,0.075516219,0.13490525,,,
8,0.032,0.12701442968749999,0.14303201562499998,0.075519641,0.13490984374999998,,,
9,0.036,0.127007727,0.143024875,0.075521586,0.134903375,,,
10,0.04,0.12700028124999999,0.143017594,0.075519875,0.13489667187499998,,,
11,0.044,0.127001727,0.143018375,0.075518906,0.13489845312499998,,,
12,0.048,0.12700940624999998,0.143024469,0.075520711,0.13490568749999998,,,
13,0.052,0.127014234,0.143027984,0.075523727,0.134910219,,,
14,0.056,0.12700732812499999,0.14302089062499998,0.075524164,0.13490368749999998,,,
15,0.06,0.12700018,0.143014109,0.075521555,0.13489725,,,
16,0.064,0.127001727,0.14301575,0.075520375,0.13489904687499998,,,
17,0.068,0.127009102,0.14302289062499998,0.075521617,0.134906156,,,
18,0.072,0.127014031,0.143026719,0.075523531,0.134910078,,,
19,0.076,0.127007391,0.143020453,0.075522922,0.134903813,,,
20,0.08,0.127000148,0.14301417187499998,0.075519875,0.134897578,,,
21,0.084,0.127002461,0.14301624999999998,0.075517828,0.13489982812499998,,,
22,0.088,0.127010008,0.143023031,0.075519641,0.13490706249999998,,,
23,0.092,0.127014367,0.143026922,0.075522656,0.13491173437499998,,,
24,0.096,0.127007695,0.143020484,0.075522391,0.134905359,,,
25,0.1,0.127000453,0.14301428124999999,0.075519039,0.13489845312499998,,,
26,0.104,0.12700152343749999,0.143015984,0.075517594,0.134900266,,,
27,0.108,0.127008531,0.143023094,0.075518867,0.134908047,,,
28,0.112,0.12701342968749998,0.143027125,0.075521078,0.134912938,,,
29,0.116,0.127006789,0.143020016,0.075521648,0.134906188,,,
30,0.12,0.126999313,0.143012641,0.075519336,0.134899094,,,
31,0.124,0.127000555,0.143013641,0.075519,0.134900594,,,
32,0.128,0.127008398,0.14302021874999998,0.07552118,0.134908203,,,
33,0.132,0.127013391,0.143024172,0.075523828,0.134912938,,,
34,0.136,0.12700682,0.143017266,0.075524266,0.134906266,,,
35,0.14,0.126999648,0.143010516,0.075521484,0.134899563,,,
36,0.144,0.127000789,0.143012234,0.075519742,0.134901844,,,
37,0.148,0.12700759374999998,0.143018766,0.075520812,0.134909078,,,
38,0.152,0.12701248437499998,0.143022734,0.075523094,0.134913766,,,
39,0.156,0.127006281,0.143016188,0.075522594,0.134907609,,,
40,0.16,0.126999547,0.143009781,0.075516891,0.134901094,,,
41,0.164,0.127001453,0.14301206249999998,0.075511188,0.134903641,,,
42,0.168,0.127009234,0.143019375,0.075508609,0.134911563,,,
43,0.172,0.127014297,0.14302399999999998,0.075506836,0.13491692187499998,,,
