,time,F8,F4,F3,F7
0,0,0.136873938,0.133291297,0.12421088281249999,0.09567332
1,0.004,0.13687531249999998,0.133292953,0.124212563,0.095672852
2,0.008,0.13687628124999998,0.133294156,0.124213398,0.095672617
3,0.012,0.136875141,0.133293391,0.12421229687499999,0.09567118
4,0.016,0.136873328,0.133292344,0.124210688,0.095670406
5,0.02,0.136872891,0.133292578,0.124210484,0.095671516
6,0.024,0.13687409374999998,0.133294188,0.12421162499999999,0.095673219
7,0.028,0.13687490624999998,0.133295297,0.12421216406249999,0.095673758
8,0.032,0.136873656,0.133294359,0.124210688,0.095673523
9,0.036,0.136871922,0.133292844,0.124209039,0.095673992
10,0.04,0.136871891,0.13329331249999998,0.124209375,0.095673656
11,0.044,0.13687312499999998,0.13329468749999998,0.124210789,0.095673695
12,0.048,0.13687449999999998,0.133295859,0.124211789,0.095672648
13,0.052,0.136873766,0.13329509374999998,0.12421085156249999,0.095671039
14,0.056,0.13687275,0.13329401562499998,0.124209711,0.09566843
15,0.06,0.136872219,0.133293547,0.12420934374999999,0.095668898
16,0.064,0.136873156,0.133294484,0.12421035156249999,0.095671109
17,0.068,0.136873891,0.133295328,0.124210984,0.095673422
18,0.072,0.13687271874999998,0.133294156,0.12420951562499999,0.095673422
19,0.076,0.136870906,0.133292547,0.12420760156249999,0.095672687
20,0.08,0.136870484,0.133292516,0.124207133,0.095673492
21,0.084,0.136872094,0.133294359,0.12420857031249999,0.095674359
22,0.088,0.136873359,0.133295703,0.124209648,0.095674227
23,0.092,0.136872281,0.13329498437499998,0.12420843749999999,0.095673289
24,0.096,0.136870781,0.133293781,0.12420669531249999,0.095670742
25,0.1,0.13687074999999999,0.133294188,0.12420676562499999,0.095669133
26,0.104,0.136872219,0.133295938,0.12420823437499999,0.095668227
27,0.108,0.136872953,0.133297109,0.124208805,0.095667352
28,0.112,0.136871953,0.133296234,0.12420743,0.095666383
29,0.116,0.136870406,0.133294859,0.12420565624999999,0.095665445
30,0.12,0.136870375,0.13329509374999998,0.12420549218749999,0.095666648
31,0.124,0.136871625,0.133296641,0.12420676562499999,0.095667492
32,0.128,0.13687279687499998,0.133298109,0.124207969,0.095667992
33,0.132,0.13687201562499998,0.133297375,0.12420703124999999,0.095666883
34,0.136,0.136870672,0.133296031,0.124205625,0.095664437
35,0.14,0.136870484,0.13329579687499998,0.124205758,0.095663969
