time,F8,F4,Fz,F3,F7
0,0.008985769,0.048234265624999995,0.067267891,0.011624727539062499,0.051967496093749996
0.004,0.008984093,0.048232523,0.067265211,0.01162285,0.051965184
0.008,0.008984495,0.048232621,0.067268492,0.011623319,0.051967332
0.012,0.008984193,0.048232621,0.067270234,0.011624593749999999,0.05196991
0.016,0.008982919,0.048233863,0.06727118,0.011624996,0.051971957031249995
0.02,0.008981108,0.048233965,0.067268156,0.011625297851562499,0.051971422
0.024,0.008979131,0.048232691,0.067264172,0.011626136,0.05196743
0.028,0.008982014,0.048233191,0.06726782,0.011626337,0.051969007812499995
0.032,0.008983758,0.048233996093749995,0.06726943,0.011626839843749999,0.051969843749999994
0.036,0.008985366,0.048234199218749996,0.067268695,0.011626906,0.051968468749999996
0.04,0.008985199,0.048233359,0.067265078,0.011625867,0.05196532
0.044,0.008983255,0.048232187499999996,0.067262055,0.01162456,0.051961867
0.048,0.008984696,0.048231246,0.067265547,0.011625599,0.051964246
0.052,0.008984931,0.048231214843749995,0.067266719,0.011627007,0.051965855468749995
0.056,0.008985602,0.048231281,0.067266383,0.011628281249999999,0.051965285
0.06,0.008985869,0.048231082,0.067262156,0.011627979,0.051961797
0.064,0.008982282,0.04822927,0.067259141,0.011627007,0.051959050781249995
0.068,0.008982853,0.048228832031249995,0.067263031,0.011627376,0.051961531
0.072,0.008982416,0.048230277343749996,0.067265945,0.011627645,0.051963809
0.076,0.008983087,0.048230746,0.067265781,0.011626470703124999,0.051964211
0.08,0.008982148,0.048229672,0.067262227,0.011627275390624999,0.051964313
0.084,0.00898017,0.048227726562499997,0.067260617,0.011627175,0.051961297
0.088,0.008980841,0.04822709,0.067263867,0.011626705078124999,0.051959718749999995
0.092,0.008982182,0.048227156,0.067263898,0.011625834,0.051958715
0.096,0.008981913,0.048227156,0.067263234,0.011623923,0.051958043
0.1,0.008979566,0.048226820312499995,0.06726068,0.011622045,0.05195734
0.104,0.008977622,0.048224910156249995,0.06725793,0.011619263,0.051954422
0.108,0.008977286,0.048224375,0.067260547,0.011617921,0.051956836
0.112,0.008978996,0.048223972656249996,0.067260516,0.011617418,0.051957539062499995
0.116,0.008978862,0.048223535,0.067260414,0.011618994,0.051958176
0.12,0.008975442,0.048223938,0.067259172,0.011620033,0.051958445
0.124,0.008973465,0.048223804687499996,0.067257398,0.011618927,0.051957875
0.128,0.008977387,0.048224843749999996,0.067259844,0.011617687,0.051957605
0.132,0.008978226,0.048224977,0.06726075,0.011617083,0.051958781249999995
0.136,0.00897789,0.048224172,0.067261055,0.011616681,0.051960457
0.14,0.008975107,0.048223703124999996,0.067259539,0.011615071289062499,0.051959753906249996
0.144,0.008974336,0.048221289,0.067256359,0.011612825195312499,0.051956871093749996
0.148,0.00897561,0.048219547,0.067258234,0.011612222,0.051958145
0.152,0.008974303,0.048220789,0.067261219,0.011612556640624999,0.051958648
0.156,0.008976984,0.048221523,0.067261188,0.011611047851562499,0.051957941
0.16,0.008976381,0.048220082,0.067257367,0.011609774,0.051956667968749995
0.164,0.008973431,0.048218406,0.067253742,0.011609807617187499,0.051954589843749996
0.168,0.008973465,0.048219179687499995,0.067258102,0.011611751953124999,0.051957441
0.172,0.008975812,0.048219816,0.067258,0.011614233,0.051958715
0.176,0.008976616,0.048218808593749996,0.067257766,0.011615071289062499,0.051958648
0.18,0.008976783,0.048216964843749995,0.067253672,0.011613999,0.051956769531249995
0.184,0.00897447,0.04821425,0.067250023,0.011612993,0.051952777
0.188,0.008975878,0.048213812499999995,0.067252836,0.011612691,0.051952578124999996
0.192,0.008975945,0.048214418,0.067254547,0.01161192,0.051954757812499995
0.196,0.008976113,0.048214383,0.067255422,0.011611115,0.051957203
0.2,0.008976113,0.048214754,0.067253344,0.011610243164062499,0.051955832031249996
0.204,0.008973129,0.048214113,0.067250594,0.011607695,0.051953215
0.208,0.008974303,0.048213746093749996,0.067253344,0.011607058593749999,0.051954121
0.212,0.008976783,0.048214082,0.067253945,0.011605180664062499,0.051953918
0.216,0.008978393,0.048214281,0.067252031,0.011603538,0.051951738
0.22,0.008977487,0.048212406,0.067248516,0.011601292,0.051950164
0.224,0.008974135,0.048210293,0.067246266,0.011600018,0.051948922
0.228,0.008974135,0.048209824218749996,0.06724975,0.011601325,0.051951672
0.232,0.008975744,0.048211164,0.067251898,0.011601761,0.051954992
