,time,F8,F4,F3,F7
0,0,0.067376656,0.126585984,0.035854227,0.054810874999999995
1,0.004,0.067372867,0.126583938,0.035853156,0.054804203
2,0.008,0.067370586,0.126582258,0.035851715,0.054797226562499995
3,0.012,0.067371656,0.126580883,0.035850941406249996,0.054799309
4,0.016,0.067374344,0.12657944531249998,0.035851210937499996,0.054806215
5,0.02,0.067374211,0.126577633,0.035852047,0.054806883
6,0.024,0.06737032,0.126575688,0.035851781,0.054801285
7,0.028,0.067367398,0.12657417968749998,0.035850977,0.054796492
8,0.032,0.067368539,0.12657210156249998,0.035850473,0.054797363
9,0.036,0.06737025,0.126570094,0.035850676,0.054802359
10,0.04,0.06737025,0.126569117,0.035850574,0.05480323
11,0.044,0.067367164,0.12656891406249998,0.035849535,0.054797394531249995
12,0.048,0.067364117,0.126567875,0.035848191,0.054793609374999996
13,0.052,0.067363883,0.12656607,0.035848328124999995,0.054796223
14,0.056,0.067365828,0.12656459374999998,0.035848929687499996,0.054802695
15,0.06,0.067365453,0.126564023,0.035849703,0.054803597656249994
16,0.064,0.067361906,0.126563617,0.035849199218749996,0.054796961
17,0.068,0.067359188,0.126562617,0.035847187499999995,0.054792836
18,0.072,0.067359688,0.126561172,0.035846652,0.054795753906249994
19,0.076,0.067361633,0.126559664,0.035846953,0.054801519531249995
20,0.08,0.067361266,0.12655943,0.035846414,0.054801988
21,0.084,0.067358078,0.12655878906249998,0.035844438,0.054797063
22,0.088,0.067356,0.126557555,0.035842324,0.054793105
23,0.092,0.067357172,0.126556781,0.035841992,0.05479391
24,0.096,0.067359422,0.126557047,0.035842797,0.054797226562499995
25,0.1,0.067359086,0.126558219,0.035843668,0.054797563
26,0.104,0.067355734,0.126558891,0.035842996093749996,0.054790656
27,0.108,0.067352883,0.12655893,0.035841285,0.054785695
28,0.112,0.067352445,0.12655949218749998,0.035840949,0.054787336
29,0.116,0.067354125,0.126559969,0.03584159,0.054792098
30,0.12,0.067353758,0.12655989843749998,0.035841621,0.054790891
31,0.124,0.067350438,0.12655989843749998,0.035840214843749996,0.054785125
32,0.128,0.067347586,0.126560266,0.035838972656249996,0.054781167968749996
33,0.132,0.067346516,0.126560672,0.035838703124999996,0.054782441
34,0.136,0.067347188,0.126559969,0.035838738,0.054786902
35,0.14,0.06734618,0.12655893,0.035838637,0.054786601562499995
36,0.144,0.067341984,0.126558625,0.035837398,0.054779961
37,0.148,0.067338969,0.126557648,0.035836121,0.05477527
38,0.152,0.067339234,0.126556883,0.035835921874999996,0.054778117187499996
39,0.156,0.067341148,0.126555773,0.035836594,0.054783883
40,0.16,0.067340313,0.126555234,0.035836289,0.054784757812499994
41,0.164,0.067336687,0.126554734,0.035834613,0.054779527343749995
42,0.168,0.067333742,0.126552789,0.035832937499999995,0.054776273437499995
43,0.172,0.067334008,0.126550711,0.035832937499999995,0.054779359374999996
44,0.176,0.067336055,0.126548969,0.035833543,0.054784824
45,0.18,0.067336117,0.12654782812499998,0.035833808593749995,0.054785324
46,0.184,0.067333469,0.126547188,0.035832535,0.054778352
47,0.188,0.067331828,0.126546352,0.035831262,0.054772484
48,0.192,0.067332797,0.126544875,0.035831094,0.054775234374999995
49,0.196,0.067335148,0.12654326562499998,0.035831766,0.054780598
50,0.2,0.067334844,0.126541961,0.03583143,0.054780128906249996
51,0.204,0.06733243,0.126540688,0.035830254,0.054775102
52,0.208,0.067330555,0.12653907812499998,0.03582841,0.054771949
53,0.212,0.067330719,0.126538102,0.035828445,0.054774832
54,0.216,0.067332469,0.126536734,0.035829754,0.054780902
55,0.22,0.067331828,0.126535727,0.035830656249999995,0.054780699
56,0.224,0.067328508,0.126535391,0.035829922,0.054772855
57,0.228,0.067325758,0.126535492,0.035828914,0.054767824
58,0.232,0.067326164,0.12653505468749998,0.03582848,0.054771715
59,0.236,0.067328742,0.12653384374999999,0.035828211,0.05477775
60,0.24,0.06732807,0.126533578,0.035828578124999996,0.054776105468749996
61,0.244,0.067324656,0.126533477,0.035827137,0.054769468749999994
62,0.248,0.067321805,0.12653284374999998,0.035825863281249995,0.054765309
63,0.252,0.067322742,0.126532,0.035825527,0.054768395
64,0.256,0.067325188,0.126530797,0.03582623,0.054775367
65,0.26,0.06732475,0.126529961,0.035826703,0.054777012
66,0.264,0.067320633,0.12652932,0.035826199,0.054770676
67,0.268,0.067317008,0.126527945,0.035824254,0.054764875
68,0.272,0.067317273,0.126526641,0.035822945,0.054766617
69,0.276,0.067319023,0.126526406,0.035823582031249995,0.054771578
70,0.28,0.067318047,0.12652633593749998,0.035824254,0.05477091
71,0.284,0.067314766,0.126527211,0.03582402,0.054763367187499995
72,0.288,0.067311977,0.126528453,0.035823113,0.054759843749999995
73,0.292,0.067312719,0.12652911718749998,0.035822477,0.054764539
74,0.296,0.067314492,0.126529016,0.035822207,0.054771816
75,0.3,0.067313922,0.126529055,0.035822542968749996,0.054773121093749995
76,0.304,0.067311508,0.126529219,0.035821203,0.05476873
77,0.308,0.067310875,0.126529016,0.035819895,0.054765645
78,0.312,0.067311883,0.126528484,0.035819324,0.054770105
79,0.316,0.067314094,0.126527945,0.035819359,0.054778418
80,0.32,0.067313727,0.126527648,0.035820363281249996,0.05477966
81,0.324,0.06731007,0.126526938,0.03581993,0.05477473
82,0.328,0.067308359,0.126525898,0.035817516,0.054772586
83,0.332,0.067309266,0.12652492968749998,0.035816543,0.054777445
84,0.336,0.067311344,0.126523922,0.035817078,0.054783984
85,0.34,0.067311172,0.126523422,0.035817785,0.054784992
86,0.344,0.067308828,0.126523453,0.035816141,0.054779391
87,0.348,0.067307484,0.126523859,0.035814597656249995,0.054776039
88,0.352,0.067307555,0.126524188,0.035814363,0.054780633
89,0.356,0.067309469,0.126524961,0.035815234,0.054787172
90,0.36,0.0673095,0.12652687499999998,0.035814766,0.054787906
91,0.364,0.067306445,0.12652895312499998,0.035813625,0.054782578124999995
92,0.368,0.067304672,0.12653006249999998,0.035811379,0.054779895
93,0.372,0.067305344,0.126530828,0.035809168,0.05478375
94,0.376,0.067307086,0.126532539,0.035808934,0.054788746
95,0.38,0.067306109,0.12653421874999998,0.035809102,0.054788308593749994
96,0.384,0.067303195,0.12653508593749999,0.035808699,0.054781402
97,0.388,0.067301188,0.12653508593749999,0.035807758,0.054776574
98,0.392,0.067302422,0.126534688,0.035807656,0.054780499999999996
99,0.396,0.067305344,0.126534484,0.035808699,0.054786531
