,time,F8,F4,F3,F7,,,
119,0.476,0.067095258,0.17199081249999998,0.164356422,0.167589313,,,
120,0.48,0.067091734,0.171993063,0.164359563,0.167592328,,,
121,0.484,0.067095359,0.17199610937499998,0.16436496874999998,0.167596359,,,
122,0.488,0.06710082,0.17199548437499998,0.164366313,0.167596656,,,
123,0.492,0.067098273,0.171991156,0.16436218749999998,0.167593,,,
124,0.496,0.067090461,0.171988906,0.164359672,0.167591688,,,
125,0.5,0.067087516,0.171991188,0.164363563,0.16759542187499998,,,
126,0.504,0.067091305,0.171993906,0.16436874999999998,0.16759920312499998,,,
127,0.508,0.067096633,0.171993938,0.164369797,0.167599078,,,
128,0.512,0.067092109,0.17199203124999998,0.16436540624999998,0.16759575,,,
129,0.516,0.067082312,0.171991766,0.16436251562499998,0.167594109,,,
130,0.52,0.067078898,0.171994578,0.164365359,0.167596859,,,
131,0.524,0.067083391,0.17199675,0.164370328,0.167600547,,,
132,0.528,0.067088484,0.171994609,0.164371094,0.16760028124999998,,,
133,0.532,0.067084531,0.171990719,0.16436640624999999,0.167596453,,,
134,0.536,0.067076383,0.171990078,0.16436362499999999,0.167595047,,,
135,0.54,0.067072625,0.171992234,0.164366734,0.167598266,,,
136,0.544,0.067076148,0.171993906,0.164371844,0.167602125,,,
137,0.548,0.067081313,0.171992188,0.164373078,0.167602422,,,
138,0.552,0.067078961,0.171987641,0.16436889062499999,0.167598969,,,
139,0.556,0.067072625,0.171985188,0.164366203,0.167597359,,,
140,0.56,0.067070852,0.171987125,0.16436904687499998,0.167600453,,,
141,0.564,0.067075273,0.17198857812499999,0.164373922,0.16760414062499998,,,
142,0.568,0.06708057,0.171986734,0.16437501562499998,0.167604234,,,
143,0.572,0.067078523,0.171982813,0.164370734,0.167600641,,,
144,0.576,0.067072656,0.171981,0.164367578,0.167598969,,,
145,0.58,0.067071453,0.171983078,0.16437053124999998,0.167601813,,,
146,0.584,0.067075813,0.17198579687499999,0.164375625,0.167605781,,,
147,0.588,0.067080469,0.171984922,0.164376703,0.16760581249999998,,,
148,0.592,0.067077055,0.171980922,0.16437234374999998,0.167602328,,,
149,0.596,0.067069711,0.171979359,0.164369656,0.16760087499999998,,,
150,0.6,0.067066391,0.171982,0.164372906,0.16760417187499999,,,
151,0.604,0.067069672,0.17198457812499998,0.164378109,0.167608125,,,
152,0.608,0.067074539,0.17198287499999998,0.164379219,0.167608188,,,
153,0.612,0.067072227,0.171978172,0.16437482812499998,0.167604563,,,
154,0.616,0.067065383,0.171975797,0.16437196874999999,0.16760306249999998,,,
155,0.62,0.06706307,0.171977406,0.164374859,0.167606047,,,
156,0.624,0.067068203,0.171979484,0.164379891,0.167610063,,,
157,0.628,0.067071687,0.171978547,0.16438039062499998,0.167610063,,,
158,0.632,0.067065086,0.171975094,0.16437525,0.167606281,,,
159,0.636,0.067053586,0.171972984,0.16437123437499998,0.167604672,,,
160,0.64,0.067046945,0.171974594,0.1643725,0.167607078,,,
161,0.644,0.067046875,0.171976609,0.164375297,0.167609938,,,
162,0.648,0.067046508,0.171975328,0.164374781,0.167609234,,,
163,0.652,0.067038391,0.171971172,0.16436948437499999,0.167605406,,,
164,0.656,0.067026523,0.171968797,0.164365797,0.1676035,,,
165,0.66,0.067019719,0.171971031,0.16436815624999998,0.16760581249999998,,,
166,0.664,0.067019852,0.171973891,0.164372406,0.167609156,,,
167,0.668,0.067020188,0.171972813,0.16437226562499999,0.16760873437499998,,,
168,0.672,0.067013453,0.171968688,0.164367141,0.16760476562499999,,,
169,0.676,0.067003727,0.171967078,0.164364031,0.167602828,,,
170,0.68,0.066999875,0.171969328,0.164366438,0.167605313,,,
171,0.684,0.067002758,0.171971641,0.164371172,0.167608484,,,
172,0.688,0.067005031,0.171970609,0.16437196874999999,0.167607781,,,
173,0.692,0.066999633,0.171967078,0.164367016,0.167603422,,,
174,0.696,0.066990789,0.171965938,0.164363859,0.16760168749999999,,,
175,0.7,0.066985961,0.17196859374999998,0.164366469,0.167603969,,,
176,0.704,0.066987969,0.171971547,0.16437153124999998,0.167607422,,,
177,0.708,0.066991117,0.171970438,0.164372469,0.16760695312499999,,,
178,0.712,0.066986094,0.17196625,0.164367844,0.167602891,,,
179,0.716,0.066978047,0.171963938,0.16436489062499998,0.167601109,,,
180,0.72,0.06697593,0.171965641,0.164367641,0.167603625,,,
181,0.724,0.066981094,0.171967656,0.164372813,0.167607016,,,
182,0.728,0.066987367,0.171966313,0.164374109,0.16760695312499999,,,
183,0.732,0.066983914,0.171962984,0.164369594,0.167603391,,,
184,0.736,0.066976805,0.171961609,0.164366641,0.16760206249999998,,,
185,0.74,0.066973953,0.17196403124999998,0.164369125,0.167604797,,,
186,0.744,0.0669765,0.171966719,0.16437325,0.167608188,,,
187,0.748,0.066980094,0.17196584374999999,0.16437334374999998,0.16760775,,,
188,0.752,0.066976398,0.171961813,0.164368313,0.167603859,,,
189,0.756,0.066969023,0.17195957812499998,0.16436496874999998,0.167601891,,,
190,0.76,0.06696668,0.17196075,0.164367547,0.167604563,,,
191,0.764,0.066972141,0.171961281,0.164372109,0.167607656,,,
192,0.768,0.066979352,0.171958625,0.16437325,0.16760724999999999,,,
193,0.772,0.066978547,0.17195475,0.164369328,0.16760373437499998,,,
194,0.776,0.066973891,0.17195360937499998,0.164367016,0.16760235937499998,,,
195,0.78,0.066975531,0.171956125,0.164370703,0.16760543749999998,,,
196,0.784,0.066983172,0.17195806249999998,0.164376625,0.167609828,,,
197,0.788,0.066991258,0.171956953,0.164378141,0.167609828,,,
198,0.792,0.066990883,0.171953875,0.164373922,0.167606344,,,
199,0.796,0.066986359,0.171953375,0.164371875,0.167605578,,,
200,0.8,0.066987469,0.171956156,0.16437579687499998,0.167608766,,,
201,0.804,0.06699518,0.171958828,0.16438095312499998,0.16761221874999999,,,
202,0.808,0.067003023,0.171958297,0.164381969,0.167611953,,,
203,0.812,0.067000109,0.171954938,0.16437709374999998,0.167608156,,,
204,0.816,0.066991688,0.171952563,0.164373547,0.167606078,,,
205,0.82,0.066989039,0.171953563,0.164376156,0.167608797,,,
206,0.824,0.066993469,0.171954938,0.164381563,0.167612656,,,
207,0.828,0.066999336,0.17195249999999998,0.164382828,0.16761248437499998,,,
208,0.832,0.066997156,0.171947297,0.164378438,0.167608688,,,
209,0.836,0.066989273,0.171944516,0.164375297,0.167606641,,,
210,0.84,0.066986125,0.171945719,0.164377641,0.167608766,,,
211,0.844,0.066990078,0.17194767187499999,0.164383031,0.167612578,,,
212,0.848,0.066994508,0.171945281,0.164384047,0.16761210937499998,,,
213,0.852,0.066989508,0.17194096874999998,0.164379656,0.16760832812499998,,,
214,0.856,0.066980055,0.17193975,0.16437709374999998,0.16760751562499998,,,
215,0.86,0.06697707,0.171941766,0.164379891,0.167610578,,,
216,0.864,0.066981227,0.171943922,0.16438414062499998,0.167614219,,,
217,0.868,0.066986195,0.171942469,0.16438457812499999,0.167614063,,,
218,0.872,0.066982906,0.17193825,0.164379719,0.167610344,,,
219,0.876,0.066975461,0.171935563,0.16437679687499998,0.16760892187499998,,,
220,0.88,0.066973086,0.171937047,0.164379953,0.167612281,,,
221,0.884,0.066975898,0.171939797,0.16438484374999998,0.167616531,,,
222,0.888,0.066978813,0.171938422,0.16438487499999999,0.167616297,,,
223,0.892,0.06697432,0.17193421874999998,0.164379844,0.16761218749999998,,,
224,0.896,0.066966273,0.171931906,0.164377297,0.167610438,,,
225,0.9,0.066963195,0.171932922,0.164380453,0.167613422,,,
226,0.904,0.066965805,0.171934594,0.164385609,0.167617484,,,
227,0.908,0.066970633,0.17193228124999999,0.16438624999999998,0.167617141,,,
228,0.912,0.06696782,0.171927891,0.164381625,0.167613391,,,
229,0.916,0.066960641,0.17192590624999998,0.164378234,0.167611578,,,
230,0.92,0.066959977,0.171927188,0.164380781,0.167613953,,,
231,0.924,0.066964469,0.171929734,0.164385891,0.167617547,,,
232,0.928,0.066968219,0.17192920312499999,0.16438632812499998,0.167617203,,,
233,0.932,0.066964266,0.17192601562499998,0.164382672,0.16761429687499999,,,
234,0.936,0.066958938,0.171924328,0.164381219,0.16761356249999998,,,
235,0.94,0.066959875,0.17192701562499998,0.164385516,0.16761774999999998,,,
236,0.944,0.066967547,0.17193049999999999,0.164391313,0.167622375,,,
237,0.948,0.066976,0.171929828,0.164392828,0.167622844,,,
238,0.952,0.066975164,0.17192660937499998,0.164389172,0.16762023437499998,,,
239,0.956,0.066970266,0.171925781,0.164387359,0.16762015624999999,,,
240,0.96,0.066970836,0.171928297,0.16439189062499998,0.16762442187499998,,,
241,0.964,0.06697657,0.171931344,0.16439774999999998,0.167629109,,,
242,0.968,0.066982805,0.171930703,0.16439882812499998,0.167629516,,,
243,0.972,0.066980625,0.171927859,0.16439507812499998,0.167626938,,,
244,0.976,0.066974492,0.171926781,0.164393094,0.167626234,,,
245,0.98,0.066974789,0.171929906,0.164396984,0.167630453,,,
246,0.984,0.066981602,0.171933219,0.16440312499999998,0.167635656,,,
247,0.988,0.06698857,0.17193257812499999,0.164404188,0.167636422,,,
248,0.992,0.066987766,0.171929969,0.164400172,0.167633578,,,
249,0.996,0.066982,0.17192979687499998,0.164398219,0.16763303124999998,,,
250,1,0.0669815,0.171932891,0.164402109,0.16763659374999998,,,
251,1.004,0.066988336,0.171935875,0.164407547,0.167640906,,,
252,1.008,0.066995078,0.17193543749999998,0.164408516,0.167641281,,,
253,1.012,0.066991391,0.171932688,0.164405359,0.167638672,,,
254,1.016,0.06698368,0.17193214062499998,0.164404266,0.167638672,,,
255,1.02,0.066982102,0.171935766,0.164408453,0.167642828,,,
256,1.024,0.066985719,0.17194003124999999,0.164414016,0.167647078,,,
257,1.028,0.066989477,0.171938781,0.164415359,0.167647516,,,
258,1.032,0.066986094,0.171934391,0.164411672,0.167644703,,,
259,1.036,0.066979484,0.171933594,0.164410188,0.16764467187499998,,,
260,1.04,0.066976703,0.17193684374999998,0.16441424999999998,0.167648594,,,
261,1.044,0.066980563,0.17193975,0.164420313,0.167653188,,,
262,1.048,0.066985656,0.17193781249999998,0.164421422,0.167653453,,,
263,1.052,0.066982031,0.17193421874999998,0.164417531,0.167650563,,,
264,1.056,0.066974523,0.171933516,0.16441551562499998,0.167650141,,,
265,1.06,0.066972344,0.171936266,0.16441937499999998,0.16765401562499999,,,
266,1.064,0.066976773,0.171938953,0.164425172,0.167658609,,,
267,1.068,0.06698143,0.171937609,0.164426656,0.167658984,,,
268,1.072,0.066977344,0.17193406249999998,0.16442337499999998,0.167656531,,,
269,1.076,0.066968688,0.171932813,0.164421828,0.167656672,,,
270,1.08,0.066966883,0.171934859,0.164425656,0.167660297,,,
271,1.084,0.066971172,0.171937344,0.16443142187499998,0.167664719,,,
272,1.088,0.066975094,0.171936172,0.16443282812499999,0.167665094,,,
273,1.092,0.066971203,0.17193257812499999,0.164429172,0.167661766,,,
274,1.096,0.066963531,0.171931609,0.164427063,0.167660422,,,
275,1.1,0.066962117,0.171934594,0.16443075,0.16766381249999998,,,
276,1.104,0.066967984,0.17193710937499998,0.164436609,0.16766796874999998,,,
277,1.108,0.06697332,0.171935766,0.16443765624999998,0.167668031,,,
278,1.112,0.066969461,0.171932422,0.16443379687499998,0.16766521874999998,,,
279,1.116,0.066961547,0.171931703,0.16443239062499998,0.167664953,,,
280,1.12,0.066959203,0.17193462499999998,0.164436484,0.167668844,,,
281,1.124,0.066964133,0.17193681249999998,0.164442281,0.16767285937499998,,,
282,1.128,0.066968055,0.17193573437499998,0.16444321874999998,0.16767285937499998,,,
283,1.132,0.066962992,0.171932344,0.16443946874999998,0.167670016,,,
284,1.136,0.066955414,0.171931047,0.164438125,0.167669547,,,
285,1.14,0.066954008,0.17193324999999998,0.16444214062499998,0.167673406,,,
286,1.144,0.066957594,0.171935906,0.16444810937499998,0.167678,,,
287,1.148,0.066959875,0.171935563,0.16444978124999998,0.167678766,,,
288,1.152,0.066952297,0.171933391,0.164445859,0.167676188,,,
289,1.156,0.066942539,0.17193275,0.164443594,0.167675078,,,
290,1.16,0.06693932,0.171935672,0.16444710937499998,0.167678703,,,
291,1.164,0.066943648,0.171938781,0.164452844,0.167683031,,,
292,1.168,0.066947438,0.17193775,0.164453844,0.167683031,,,
293,1.172,0.066942539,0.17193435937499998,0.164449625,0.167679734,,,
294,1.176,0.066934898,0.17193362499999998,0.16444778124999998,0.167679031,,,
295,1.18,0.06693268,0.171936938,0.164451797,0.16768298437499998,,,
296,1.184,0.066936336,0.171939953,0.164457266,0.167687313,,,
297,1.188,0.06693982,0.171939125,0.16445820312499998,0.167687516,,,
298,1.192,0.066934422,0.171935266,0.164453984,0.167684203,,,
299,1.196,0.06692675,0.171933828,0.164452109,0.167683297,,,
300,1.2,0.066924398,0.171936766,0.164456266,0.167687219,,,
301,1.204,0.06692832,0.17193951562499998,0.16446209374999998,0.167691469,,,
302,1.208,0.066932914,0.17193775,0.164462938,0.167691469,,,
303,1.212,0.066929195,0.171933391,0.164458578,0.167688188,,,
304,1.216,0.066921586,0.17193157812499998,0.16445642187499998,0.167687219,,,
305,1.22,0.066919773,0.171933156,0.16446001562499998,0.167690563,,,
306,1.224,0.066924734,0.171935156,0.164465516,0.16769462499999999,,,
307,1.228,0.066928828,0.171933156,0.164466391,0.16769459374999998,,,
308,1.232,0.066923531,0.171929563,0.164462969,0.167691906,,,
309,1.236,0.066914109,0.17192920312499999,0.164461516,0.16769173437499998,,,
310,1.24,0.066911094,0.17193198437499999,0.164465375,0.16769559374999998,,,
311,1.244,0.066916117,0.17193421874999998,0.164470672,0.167699516,,,
312,1.248,0.066921414,0.17193275,0.16447075,0.167698844,,,
313,1.252,0.066918531,0.171929531,0.164466344,0.167695328,,,
314,1.256,0.066910656,0.17192939062499998,0.164463969,0.167694359,,,
315,1.26,0.066907305,0.171933422,0.164467297,0.16769767187499998,,,
316,1.264,0.066911523,0.171937172,0.164472078,0.167701063,,,
317,1.268,0.066917289,0.17193614062499998,0.16447181249999998,0.167699891,,,
318,1.272,0.066913508,0.171932984,0.16446698437499999,0.167696141,,,
319,1.276,0.06690482,0.171933156,0.164464609,0.16769518749999998,,,
320,1.28,0.066903375,0.171936469,0.16446806249999998,0.167698688,,,
321,1.284,0.066907641,0.171938953,0.164473859,0.16770264062499998,,,
322,1.288,0.066912164,0.17193743749999998,0.164474203,0.167702063,,,
323,1.292,0.066908813,0.17193435937499998,0.164469703,0.167698609,,,
324,1.296,0.066902609,0.171933828,0.164467297,0.167697844,,,
325,1.3,0.066901766,0.171936,0.164470781,0.167700891,,,
326,1.304,0.066908242,0.171937953,0.164476203,0.167704484,,,
327,1.308,0.066913937,0.171935906,0.16447678124999998,0.167703984,,,
328,1.312,0.066909719,0.171931641,0.164472422,0.16770053124999998,,,
329,1.316,0.066902875,0.171930234,0.164470469,0.16769985937499998,,,
330,1.32,0.066902945,0.171933516,0.16447429687499998,0.167703703,,,
331,1.324,0.066909344,0.171936172,0.164479531,0.167707734,,,
332,1.328,0.066914172,0.171934422,0.16447985937499998,0.16770723437499999,,,
333,1.332,0.066909648,0.171930531,0.16447570312499998,0.16770434374999998,,,
334,1.336,0.066902375,0.171929734,0.164473531,0.16770364062499998,,,
335,1.34,0.066901133,0.171932219,0.164477313,0.167706891,,,
336,1.344,0.066905461,0.171934797,0.16448274999999998,0.16771098437499998,,,
337,1.348,0.066909547,0.171933891,0.164483313,0.167710484,,,
338,1.352,0.066905492,0.171930969,0.16447918749999998,0.167707406,,,
339,1.356,0.066897914,0.171929969,0.164477281,0.16770682812499998,,,
340,1.36,0.066896773,0.171932344,0.164481063,0.167710344,,,
341,1.364,0.066902273,0.171935094,0.164486672,0.167714313,,,
342,1.368,0.066906633,0.17193406249999998,0.16448690624999998,0.16771376562499998,,,
343,1.372,0.066902375,0.17193143749999998,0.164482281,0.167710375,,,
344,1.376,0.066894359,0.171931234,0.16448026562499998,0.16770975,,,
345,1.38,0.066892922,0.17193392187499998,0.164484281,0.167713641,,,
346,1.384,0.066898484,0.171936,0.164490188,0.167717797,,,
347,1.388,0.066902172,0.171933984,0.16449109374999998,0.16771724999999998,,,
348,1.392,0.066896102,0.171930641,0.164486969,0.16771414062499998,,,
349,1.396,0.066888422,0.171929594,0.16448425,0.167713234,,,
350,1.4,0.066887789,0.17193184374999998,0.164487,0.16771621874999998,,,
351,1.404,0.06689275,0.171934391,0.164491594,0.167719563,,,
352,1.408,0.066897039,0.171933484,0.164491438,0.167718906,,,
353,1.412,0.066891977,0.171930375,0.164486766,0.167715719,,,
354,1.416,0.066883695,0.17193,0.16448425,0.167715375,,,
355,1.42,0.066882055,0.171932484,0.164487938,0.167719172,,,
356,1.424,0.066885406,0.171934688,0.164493516,0.167723391,,,
357,1.428,0.066885539,0.171933047,0.16449279687499999,0.16772248437499998,,,
358,1.432,0.066875953,0.171929563,0.164486406,0.167718156,,,
359,1.436,0.066862711,0.171928625,0.164482016,0.167716281,,,
360,1.44,0.066855938,0.171931672,0.164483891,0.167719203,,,
361,1.444,0.066856711,0.171933781,0.164488109,0.16772225,,,
362,1.448,0.066857344,0.171930438,0.164487469,0.167720641,,,
363,1.452,0.066849664,0.171925547,0.164481781,0.16771681249999998,,,
364,1.456,0.066838,0.171923969,0.164478016,0.167716047,,,
365,1.46,0.066832469,0.171925844,0.16447985937499998,0.167719234,,,
366,1.464,0.066832867,0.171927156,0.164482875,0.167721844,,,
367,1.468,0.066832805,0.171923891,0.16448204687499998,0.167719938,,,
368,1.472,0.066825594,0.17191882812499998,0.164476141,0.167716078,,,
369,1.476,0.066815805,0.17191689062499999,0.164470672,0.167714938,,,
370,1.48,0.066813156,0.171918906,0.164471281,0.167718188,,,
371,1.484,0.066819055,0.171920578,0.16447667187499998,0.16772140624999998,,,
372,1.488,0.066826,0.171918406,0.164479328,0.16772051562499998,,,
373,1.492,0.066824922,0.171914609,0.164475063,0.167717156,,,
374,1.496,0.066820867,0.17191270312499998,0.164471313,0.167716156,,,
375,1.5,0.066821938,0.171914984,0.164474234,0.167719969,,,
376,1.504,0.066828039,0.171917625,0.164480797,0.167724328,,,
377,1.508,0.066832438,0.17191615624999998,0.16448374999999998,0.1677245,,,
378,1.512,0.066828039,0.171912531,0.164478281,0.16772148437499998,,,
379,1.516,0.066820797,0.171912063,0.164471172,0.16772081249999998,,,
380,1.52,0.06682157,0.171915141,0.164471484,0.16772456249999998,,,
381,1.524,0.066828508,0.1719185,0.164478047,0.16772874999999998,,,
382,1.528,0.066833305,0.17191718749999998,0.164481063,0.16772778124999999,,,
383,1.532,0.066829484,0.171914141,0.16447529687499998,0.167724469,,,
384,1.536,0.066824289,0.17191407812499998,0.164467563,0.1677245,,,
385,1.54,0.06682643,0.171916656,0.16446724999999998,0.16772845312499998,,,
386,1.544,0.066833672,0.17191826562499998,0.16447332812499998,0.167731875,,,
387,1.548,0.066837766,0.17191537499999998,0.164475344,0.167730906,,,
388,1.552,0.066832867,0.17191173437499999,0.164468906,0.167728125,,,
389,1.556,0.066827773,0.17191103124999998,0.164462031,0.167728188,,,
390,1.56,0.066828445,0.171913766,0.164464375,0.16773220312499998,,,
391,1.564,0.066834883,0.17191548437499998,0.164472281,0.167736,,,
392,1.568,0.066839773,0.171912797,0.164476578,0.16773482812499999,,,
393,1.572,0.066836391,0.171909016,0.164470672,0.167731469,,,
394,1.576,0.066831297,0.171908078,0.16446387499999998,0.16773123437499998,,,
395,1.58,0.066832734,0.171911063,0.164464734,0.167735563,,,
