,time,F8,F4,F3,F7
0,0,0.161425828,0.170205547,0.14175960937499998,0.169548563
1,0.004,0.161426172,0.170205781,0.141759813,0.169550047
2,0.008,0.161426438,0.170205813,0.14175957812499998,0.16955051562499998
3,0.012,0.161425625,0.17020460937499998,0.141759172,0.169549781
4,0.016,0.16142499999999999,0.170203703,0.141759234,0.169549609
5,0.02,0.161426172,0.170203703,0.141758469,0.16955043749999998
6,0.024,0.16142778124999999,0.17020412499999998,0.141757391,0.169551688
7,0.028,0.161428281,0.170203766,0.141756688,0.169552094
8,0.032,0.161426906,0.170201688,0.141757625,0.16955084374999999
9,0.036,0.16142585937499998,0.170200109,0.141758703,0.169550203
10,0.04,0.161426094,0.170199844,0.141758875,0.169551188
11,0.044,0.161427281,0.170200609,0.141758266,0.169552719
12,0.048,0.161427109,0.170200172,0.141757859,0.16955299999999998
13,0.052,0.161426141,0.170198766,0.141757469,0.169552125
14,0.056,0.161425766,0.170198125,0.141757469,0.169551688
15,0.06,0.1614265,0.17019853124999998,0.141757563,0.16955225
16,0.064,0.161428016,0.17019964062499998,0.141756484,0.169553828
17,0.068,0.161428219,0.170199203,0.141756219,0.16955440624999998
18,0.072,0.161427281,0.170197328,0.141756484,0.169553531
19,0.076,0.1614265,0.17019545312499998,0.141757469,0.169552359
20,0.08,0.16142737499999998,0.17019574999999998,0.141756922,0.169553125
21,0.084,0.16142837499999999,0.17019618749999998,0.14175612499999998,0.16955440624999998
22,0.088,0.16142778124999999,0.17019518749999998,0.141756094,0.169554328
23,0.092,0.16142637499999998,0.170193609,0.141756563,0.169553063
24,0.096,0.16142496874999998,0.17019189062499998,0.141758234,0.169551859
25,0.1,0.161425234,0.17019199999999998,0.141758703,0.169552531
26,0.104,0.161427,0.170192875,0.14175742187499998,0.169553859
27,0.108,0.16142834374999998,0.170192828,0.141755547,0.16955437499999998
28,0.112,0.16142734374999998,0.17019121874999998,0.141754375,0.169553359
29,0.116,0.16142626562499998,0.170189609,0.141755156,0.169552656
30,0.12,0.16142704687499998,0.17018951562499998,0.141754609,0.169553266
31,0.124,0.161428547,0.17019059374999998,0.141753406,0.169554469
32,0.128,0.161429391,0.170190547,0.141752031,0.169554938
33,0.132,0.161428141,0.170188781,0.141751391,0.16955370312499998
34,0.136,0.161426531,0.170187266,0.141752,0.16955221874999998
35,0.14,0.1614265,0.170187375,0.141752328,0.169552422
36,0.144,0.161427516,0.170188313,0.141752125,0.16955359374999998
37,0.148,0.161427516,0.170187875,0.141751188,0.169553797
38,0.152,0.16142626562499998,0.170186156,0.141750391,0.169552531
39,0.156,0.161425438,0.170185188,0.14175074999999998,0.169551688
40,0.16,0.16142585937499998,0.17018565624999998,0.141750922,0.169552391
41,0.164,0.161426813,0.1701865,0.141749688,0.16955359374999998
42,0.168,0.161427234,0.170186391,0.141747813,0.169553969
43,0.172,0.161425938,0.170184516,0.141746328,0.169552563
44,0.176,0.161425203,0.17018357812499998,0.141746125,0.169552359
45,0.18,0.161425469,0.170184422,0.141746469,0.169553063
46,0.184,0.161426031,0.170185797,0.141746234,0.169553859
47,0.188,0.161426328,0.170186125,0.14174529687499998,0.169554203
48,0.192,0.161425203,0.170184859,0.141744047,0.169553156
49,0.196,0.16142425,0.170183719,0.141742672,0.16955218749999998
50,0.2,0.16142425,0.170183781,0.141741906,0.169552656
51,0.204,0.161424922,0.17018454687499998,0.14174143749999998,0.169553938
52,0.208,0.16142429687499998,0.170184016,0.141741563,0.169553969
53,0.212,0.161422344,0.170182906,0.141741297,0.16955292187499998
54,0.216,0.161420969,0.170182672,0.141740766,0.169552125
55,0.22,0.16142103124999999,0.170184078,0.141739297,0.16955259374999998
56,0.224,0.161421313,0.17018535937499998,0.141738594,0.169553422
57,0.228,0.161420234,0.170185219,0.14173924999999998,0.169553156
58,0.232,0.16141781249999998,0.17018395312499998,0.141740469,0.169551547
