,time,F8,F4,F3,F7
0,0,0.109884773,0.152086719,0.028936475,0.07288957
1,0.004,0.10988417187499999,0.15208312499999999,0.028936744140624998,0.072888359
2,0.008,0.109882695,0.152078375,0.028936141,0.072885242
3,0.012,0.109880914,0.152073234,0.028936408,0.072882695
4,0.016,0.109880008,0.152067938,0.028937681640624997,0.072885547
5,0.02,0.10988014843749999,0.15206217187499999,0.028939729,0.072887758
6,0.024,0.109879305,0.152057641,0.028941605,0.07288457
7,0.028,0.10987675781249999,0.152052859,0.02894251,0.072879273
8,0.032,0.109875117,0.15204774999999998,0.028942678,0.072876555
9,0.036,0.10987467968749999,0.152042031,0.028941471,0.072880852
10,0.04,0.109874914,0.152036094,0.028941504,0.072886078
11,0.044,0.109874109,0.152031734,0.028942812499999998,0.072884938
12,0.048,0.10987149218749999,0.15202831249999998,0.028943584,0.072880078
13,0.052,0.10986995312499999,0.15202334374999998,0.02894251,0.072879008
14,0.056,0.109869852,0.152017844,0.028942376953124998,0.072882594
15,0.06,0.109869719,0.15201318749999998,0.028943752,0.072885914
16,0.064,0.10986821093749999,0.152010609,0.028942912,0.072883602
17,0.068,0.109866398,0.152008094,0.028940734,0.072878875
18,0.072,0.109865195,0.15200514062499998,0.028938654296874998,0.072876828
19,0.076,0.10986482,0.152003,0.028938083984374998,0.072879773
20,0.08,0.109865227,0.15200057812499998,0.028938555,0.072883063
21,0.084,0.109863586,0.15199890624999998,0.028938119,0.072880211
22,0.088,0.10986123437499999,0.151997563,0.028935102,0.07287468
23,0.092,0.109860297,0.15199515624999999,0.028933156249999998,0.072872836
24,0.096,0.109859797,0.151991734,0.028933793,0.072875586
25,0.1,0.109858219,0.151988516,0.028936777343749998,0.072879109
26,0.104,0.109855906,0.151986375,0.028937447,0.072876625
27,0.108,0.10985285156249999,0.151984359,0.028934630859374998,0.072871664
28,0.112,0.109850578,0.151981266,0.02893252,0.072869219
29,0.116,0.10984929687499999,0.151977375,0.028933391,0.072871867
30,0.12,0.10984846093749999,0.151973656,0.028935805,0.07287532
31,0.124,0.109845945,0.151970984,0.028936810546874997,0.072873203
32,0.128,0.10984285937499999,0.151969266,0.028935636718749998,0.072867102
33,0.132,0.10984061718749999,0.151966984,0.028935604,0.072865797
34,0.136,0.109839844,0.151963469,0.028936240234374997,0.072868547
35,0.14,0.109840016,0.151959578,0.028937516,0.072870352
36,0.144,0.10983857,0.15195632812499998,0.028936375,0.072867609
37,0.148,0.109836992,0.151952813,0.028933525,0.072864016
38,0.152,0.109836023,0.151948844,0.028930675781249998,0.072861672
39,0.156,0.10983555468749999,0.151944656,0.028931279296874998,0.072863445
40,0.16,0.109835086,0.15193985937499999,0.028932720703124998,0.072867437
41,0.164,0.109833711,0.151935844,0.028933492,0.072866805
42,0.168,0.10983139843749999,0.151932016,0.028934027,0.072861805
43,0.172,0.10983103124999999,0.15192899999999998,0.028933357,0.072858758
44,0.176,0.109831797,0.151926188,0.028932553,0.072861641
45,0.18,0.10983207,0.151923266,0.028932753906249997,0.072864219
46,0.184,0.10983085937499999,0.151920781,0.028933123,0.072861641
47,0.188,0.10982871093749999,0.151918234,0.028931849609374997,0.072854969
48,0.192,0.109827742,0.151915219,0.028930574218749998,0.072851313
49,0.196,0.10982771093749999,0.151911172,0.028931279296874998,0.072854125
50,0.2,0.109827773,0.1519065,0.028932654,0.072858555
51,0.204,0.109825867,0.15190170312499998,0.028932015624999998,0.07285768
52,0.208,0.10982351562499999,0.15189765624999998,0.028930607421874997,0.072852789
53,0.212,0.109822008,0.151894703,0.028928932,0.072851141
54,0.216,0.10982057031249999,0.151890547,0.028930273437499997,0.072854023
55,0.22,0.10982016406249999,0.15188642187499998,0.028933123,0.072857148
56,0.224,0.109818555,0.151882125,0.028932855468749998,0.072854063
57,0.228,0.109816445,0.151877938,0.028930742187499997,0.072847922
58,0.232,0.10981614062499999,0.151874078,0.028930742187499997,0.072846219
59,0.236,0.10981654687499999,0.151869422,0.028933928,0.072851008
60,0.24,0.109816445,0.151865203,0.028935469,0.072856305
61,0.244,0.109814531,0.15186125,0.028935771484374997,0.072854063
62,0.248,0.10981268749999999,0.151857391,0.028934699,0.07284843
63,0.252,0.109811719,0.15185285937499998,0.028933156249999998,0.07284618
64,0.256,0.109810344,0.1518475,0.028935102,0.072849266
65,0.26,0.109809133,0.1518425,0.028937447,0.072854531
66,0.264,0.10980705468749999,0.151838484,0.028938320312499998,0.072853523
67,0.268,0.109805078,0.151835828,0.028938822265624997,0.072847289
68,0.272,0.10980343749999999,0.151831,0.028939627,0.072846383
69,0.276,0.109803336,0.151825734,0.028940533,0.072851516
70,0.28,0.10980289843749999,0.151823531,0.028942779,0.072853758
71,0.284,0.10980074999999999,0.151821453,0.028943449,0.072850273
72,0.288,0.10979770312499999,0.15181759374999998,0.028942308593749997,0.072845578
73,0.292,0.109795859,0.151813125,0.028942344,0.072843938
74,0.296,0.109795492,0.151809078,0.028943182,0.07284732
75,0.3,0.10979464843749999,0.151805625,0.028943953124999998,0.072850672
76,0.304,0.10979207031249999,0.151802563,0.02894365,0.072848062
77,0.308,0.10978958593749999,0.151799484,0.028941236328124998,0.072844305
78,0.312,0.109787773,0.151796203,0.028939291,0.072843469
79,0.316,0.109787039,0.151792844,0.028939828124999997,0.072845813
80,0.32,0.10978660156249999,0.151789359,0.028942143,0.072848727
81,0.324,0.109784461,0.151787313,0.028942242187499998,0.072846648
82,0.328,0.10978294531249999,0.151786234,0.028939627,0.072842195
83,0.332,0.10978190624999999,0.151784234,0.028937681640624997,0.072841453
84,0.336,0.109780672,0.15178028124999998,0.028937549,0.072845945
85,0.34,0.109779766,0.151775375,0.028938386718749997,0.072850273
86,0.344,0.109778594,0.15177115624999998,0.028938486,0.072847594
87,0.348,0.109776445,0.151766828,0.028937012,0.072842625
88,0.352,0.109775375,0.151762844,0.028936107,0.072843398
89,0.356,0.109775273,0.151758813,0.028937279,0.072848258
90,0.36,0.109775203,0.151754531,0.028938285,0.072852617
91,0.364,0.109773391,0.151750563,0.028939828124999997,0.072849938
92,0.368,0.109771016,0.151746484,0.028941236328124998,0.072844805
93,0.372,0.10976974218749999,0.15174285937499998,0.028941504,0.072843063
94,0.376,0.10977024218749999,0.151740141,0.028941539062499997,0.072846883
95,0.38,0.10977068,0.15173651562499998,0.028942410156249997,0.072850273
96,0.384,0.109769508,0.151733234,0.028943314453124997,0.072847219
97,0.388,0.109768195,0.151729688,0.028942544921874997,0.072841859
98,0.392,0.109767328,0.15172595312499998,0.028940800781249998,0.072841289
99,0.396,0.10976705468749999,0.151721969,0.028940968749999997,0.072844508
100,0.4,0.10976605468749999,0.15171874999999999,0.02894308,0.072847086
101,0.404,0.10976343749999999,0.151715359,0.028945025,0.072845313
102,0.408,0.10976149218749999,0.151711906,0.028944623,0.072839242
103,0.412,0.109759984,0.15170818749999998,0.028944355,0.072837367
104,0.416,0.109759281,0.151704469,0.028945025,0.072840953
105,0.42,0.109758742,0.15170165624999998,0.028945662,0.07284357
106,0.424,0.109757102,0.151699906,0.028945025,0.072840047
107,0.428,0.10975568749999999,0.151697531,0.028942477,0.072834578
108,0.432,0.109755422,0.151694,0.028940699218749998,0.072833273
109,0.436,0.10975555468749999,0.151689016,0.028941471,0.0728385
110,0.44,0.109755453,0.15168415624999998,0.02894402,0.072842695
111,0.444,0.109753375,0.151680859,0.028946332031249997,0.072840719
112,0.448,0.10975136718749999,0.15167754687499999,0.028946266,0.072835688
113,0.452,0.109750094,0.15167375,0.02894459,0.07283532
114,0.456,0.10974949218749999,0.151669563,0.02894308,0.072840078
115,0.46,0.10974942187499999,0.15166490624999998,0.028944992187499997,0.072841961
116,0.464,0.10974824999999999,0.151661391,0.028944857421874998,0.072838102
117,0.468,0.10974680468749999,0.151657766,0.028942544921874997,0.072832133
118,0.472,0.109746,0.151653578,0.028941572,0.072829555
119,0.476,0.109746406,0.151648781,0.028942578,0.072832734
120,0.48,0.109746672,0.151644719,0.028944488,0.072836391
121,0.484,0.109745031,0.151641563,0.028945427734374998,0.072832672
122,0.488,0.10974298437499999,0.151638547,0.02894308,0.072828312
123,0.492,0.10974282031249999,0.151635406,0.028940063,0.072827945
124,0.496,0.10974207812499999,0.151632016,0.028939996,0.0728315
125,0.5,0.109740773,0.15162826562499998,0.028941471,0.072834813
126,0.504,0.109738492,0.151625047,0.028939996,0.072830219
127,0.508,0.109735875,0.151622266,0.028937246093749997,0.07282382
128,0.512,0.10973369531249999,0.151619609,0.028935705,0.072822648
129,0.516,0.10973265624999999,0.151616125,0.028934967,0.072827203
130,0.52,0.10973215624999999,0.151613078,0.028935871,0.072831023
131,0.524,0.10972987499999999,0.15161109374999998,0.028936877,0.072827336
132,0.528,0.109726859,0.151609109,0.028935771484374997,0.072821508
133,0.532,0.10972585156249999,0.15160664062499998,0.028935302734374998,0.072818555
134,0.536,0.109726086,0.151602953,0.028933961,0.07282
135,0.54,0.10972501562499999,0.151598391,0.028933994,0.072822141
136,0.544,0.109721391,0.151593766,0.028934262,0.072817719
137,0.548,0.109717641,0.15158865624999998,0.028932955,0.072812289
138,0.552,0.109716125,0.151584375,0.028930809,0.072810539
139,0.556,0.10971539062499999,0.151579781,0.028930171874999997,0.072814094
140,0.56,0.10971385156249999,0.15157518749999999,0.028931547,0.072816711
141,0.564,0.10971086718749999,0.151571094,0.02893091,0.072812484
142,0.568,0.109707813,0.151568375,0.028928965,0.072806555
143,0.572,0.109705664,0.151564859,0.028927926,0.072804813
144,0.576,0.109705164,0.151561703,0.028924004,0.072809836
145,0.58,0.109704391,0.151557188,0.02891884,0.072815102
146,0.584,0.109701977,0.15155242187499998,0.028914682,0.072813594
147,0.588,0.10970007,0.1515495,0.028910458984374998,0.072806352
148,0.592,0.109699367,0.15154748437499999,0.028906435546874998,0.072803133
149,0.596,0.10969970312499999,0.151544313,0.028904223,0.072805883
150,0.6,0.10969879687499999,0.151540859,0.028902512,0.072808023
151,0.604,0.10969581249999999,0.151537469,0.028901775,0.072803602
152,0.608,0.109692391,0.15153384374999998,0.028901004,0.072799414
153,0.612,0.109690516,0.151530922,0.0289005,0.072797867
154,0.616,0.109690578,0.151527672,0.028900434,0.072800047
155,0.62,0.10968896874999999,0.151523516,0.028901004,0.072800617
156,0.624,0.109686156,0.15151848437499998,0.028901104,0.072797602
157,0.628,0.109683508,0.15151359374999998,0.028899025,0.072792234
158,0.632,0.109681195,0.151509578,0.028896947,0.072789586
159,0.636,0.109679688,0.15150554687499998,0.028896644531249998,0.072791766
