time,F8,F4,Fz,F3,F7
0,0.061497453,0.047371031,0.11428182031249999,0.10729238281249999,0.052202594
0.004,0.061497488,0.047370727,0.11428343,0.107292148,0.052201422
0.008,0.061497957031249995,0.047370359,0.114284164,0.107292555,0.052200781249999995
0.012,0.061498324,0.047370796874999996,0.11428302343749999,0.10729349218749999,0.052199843749999995
0.016,0.061497656,0.047370593749999995,0.114281453,0.107293258,0.052199441
0.02,0.061497387,0.047369688,0.11428091406249999,0.10729274999999999,0.052198672
0.024,0.061497422,0.047369754,0.114282258,0.107292719,0.052198301
0.028,0.061497117,0.047369656249999996,0.11428389843749999,0.10729292187499999,0.052197933593749996
0.032,0.061497019531249995,0.047369855,0.114283461,0.10729321874999999,0.052196960937499995
0.036,0.061497019531249995,0.047369824218749995,0.11428389843749999,0.107293656,0.052196457
0.04,0.061496449,0.047368883,0.11428369531249999,0.107293656,0.052196792968749996
0.044,0.061496012,0.047369117,0.114284,0.10729432812499999,0.052197363
0.048,0.061495945312499994,0.047368785156249996,0.114285,0.10729473437499999,0.052197867
0.052,0.061495242,0.047368547,0.114285,0.107294898,0.052197965
0.056,0.061494203124999994,0.047369086,0.114283625,0.107295336,0.052198301
0.06,0.061492926,0.047368949,0.11428460156249999,0.107296508,0.052199207
0.064,0.061491555,0.047369285156249996,0.11428704687499999,0.10729751562499999,0.052199945312499996
0.068,0.061490445312499996,0.047369688,0.114288594,0.107298586,0.052198769531249994
0.072,0.061489777343749996,0.047370324218749996,0.11428882812499999,0.10729922656249999,0.052197328
0.076,0.061488433593749996,0.04737066,0.114288523,0.107299563,0.052197129
0.08,0.061487094,0.047370527343749996,0.114288891,0.10729972656249999,0.052197598
0.084,0.061486726562499996,0.047370125,0.114290469,0.107300898,0.052197328
0.088,0.061486421874999996,0.047369891,0.11429257812499999,0.107302406,0.052196792968749996
0.092,0.061486757812499994,0.047370125,0.114292883,0.10730321093749999,0.05219552
0.096,0.061486421874999996,0.047370727,0.114292211,0.10730374999999999,0.052194613281249996
0.1,0.061485718749999994,0.047370593749999995,0.11429231249999999,0.10730391406249999,0.052194078124999994
0.104,0.061485718749999994,0.047370258,0.114294758,0.10730478906249999,0.052194145
0.108,0.061485921874999995,0.04737009,0.11429824999999999,0.10730535937499999,0.052192805
0.112,0.061484949218749994,0.047370461,0.114297578,0.107305391,0.052191598
0.116,0.061482367,0.047370125,0.114296734,0.107306,0.052191496
0.12,0.061481359374999996,0.047369789,0.114296539,0.107306664,0.052191898437499995
0.124,0.061481293,0.047369688,0.114296367,0.107307742,0.052190824
0.128,0.061480891,0.047369824218749995,0.11429657,0.107308711,0.052188781249999996
0.132,0.061479886718749995,0.047370695312499995,0.114297109,0.107310289,0.052189383
0.136,0.061479852,0.047373211,0.11429932,0.107312469,0.052190960937499996
