time,F8,F4,Fz,F3,F7
0,-0.000268254,0.016619436,0.085901703,0.022503867,0.28008753124999997
0.004,-0.000266947,0.016619603515624998,0.085901398,0.022502828,0.280088531
0.008,-0.000265338,0.016618195,0.085901633,0.022502593749999997,0.280090375
0.012,-0.00026688,0.016618867,0.085903578,0.022503936,0.280089438
0.016,-0.000265136,0.016617895,0.085903547,0.022503768,0.280090781
0.02,-0.000263829,0.016616218749999998,0.085902703,0.022503834,0.280091813
0.024,-0.000269696,0.016617057,0.085904313,0.022507052734374998,0.28008737499999997
0.028,-0.000270735,0.016617793,0.085905789,0.022509031,0.280086813
0.032,-0.000268187,0.016616754,0.085905961,0.022508896,0.280089438
0.036,-0.000266042,0.016615414,0.085904617,0.022506584,0.280091375
0.04,-0.000269629,0.01661585,0.085905922,0.022506917968749998,0.280088813
0.044,-0.000268321,0.016617591796874998,0.085906695,0.022506953,0.280089813
0.048,-0.000266578,0.016616654,0.085904016,0.022504941,0.280090969
0.052,-0.000265941,0.016615246093749998,0.085902203,0.02250323,0.280091125
0.056,-0.000266746,0.016615212890624998,0.085902469,0.022503734374999997,0.280090781
0.06,-0.000266746,0.016615246093749998,0.085903445,0.022504873,0.280090563
0.064,-0.000264902,0.016615178,0.085903977,0.022507254,0.280091563
0.068,-0.000264835,0.016614742,0.085905086,0.022508797,0.280091813
0.072,-0.000264566,0.016614508,0.085905352,0.022508527343749998,0.28009212499999997
0.076,-0.000266343,0.01661424,0.08590532,0.022508596,0.280091125
0.08,-0.000266779,0.016614475,0.085905453,0.022509199218749998,0.280090844
0.084,-0.000265807,0.016615379,0.085905586,0.022508896,0.280091563
0.088,-0.000264432,0.016614373,0.085905055,0.022508025,0.280092781
0.092,-0.000263326,0.016612361,0.085903844,0.022506449,0.28009406249999996
0.096,-0.000265874,0.016612229,0.085903883,0.022505879,0.280091125
0.1,-0.000262756,0.016611289,0.085902469,0.022504705,0.28009331249999997
0.104,-0.000262421,0.016610115,0.085902703,0.02250484,0.280093719
0.108,-0.000262521,0.016608373,0.085902367,0.022505476562499998,0.28009390624999997
0.112,-0.000263661,0.016607869,0.085903211,0.022507254,0.280093
0.116,-0.000263493,0.016607533,0.085903813,0.022507791,0.280092594
0.12,-0.000262991,0.016608037109374998,0.085903344,0.022509131,0.280092813
0.124,-0.000263929,0.01660968,0.085904414,0.022511479,0.280092469
0.128,-0.000263929,0.016610752,0.085904352,0.022511479,0.280092781
0.132,-0.000261549,0.016609947265624998,0.085902977,0.022509533203124998,0.280095063
0.136,-0.00025662,0.016607635,0.085900695,0.022506953,0.28009909374999997
0.14,-0.0002589,0.016606059,0.085899789,0.022507389,0.280097375
0.144,-0.000260476,0.016604818,0.085899719,0.022507791,0.280096313
0.148,-0.000260845,0.016604852,0.085900695,0.022507891,0.280096313
0.152,-0.000261717,0.016605857,0.085902469,0.02250893,0.280095188
0.156,-0.000262085,0.016604518,0.085902875,0.022509734,0.28009475
0.16,-0.000262555,0.016603143,0.085902469,0.022510640624999998,0.280094188
0.164,-0.000261683,0.016603713,0.085901969,0.022510673828124998,0.280094625
0.168,-0.000260878,0.016603980468749998,0.085902406,0.022510137,0.28009568749999997
0.172,-0.000258297,0.016604281,0.08590257,0.022509031,0.280097938
0.176,-0.000257794,0.016603746,0.085902602,0.022508527343749998,0.28009875
0.18,-0.000261515,0.016606596,0.08590425,0.022509734,0.28009546874999997
0.184,-0.000257961,0.016607367,0.085903813,0.022508763671874998,0.280098531
0.188,-0.000256956,0.01660683,0.085903648,0.022508395,0.280099875
0.192,-0.00025823,0.016606059,0.08590418,0.022508965,0.280099438
0.196,-0.00025833,0.016605389,0.085904148,0.022509602,0.280099156
0.2,-0.000255782,0.016603611,0.085903211,0.022510205078124998,0.28010087499999997
0.204,-0.000255011,0.016603544921874998,0.085903547,0.022511311,0.280101719
0.208,-0.000256117,0.016603845703124998,0.085905219,0.022511746,0.2801015
0.212,-0.000255279,0.016605725,0.085906492,0.022511746,0.280101813
0.216,-0.000251792,0.016606729,0.08590532,0.022509199218749998,0.28010481249999997
0.22,-0.000255346,0.01660616,0.085905586,0.022509869,0.28010184374999997
0.224,-0.000254676,0.01660683,0.085905891,0.022509467,0.280101719
0.228,-0.000253771,0.016607332031249998,0.085905219,0.022508091796874997,0.280102531
0.232,-0.000253871,0.016607367,0.085905086,0.02250702,0.280102688
0.236,-0.000252631,0.016607434,0.08590482,0.022506181640624998,0.280103688
0.24,-0.000248607,0.016604953,0.085902906,0.022505746093749997,0.28010643749999997
0.244,-0.000252899,0.016602908,0.085904352,0.022509434,0.280103531
0.248,-0.000253268,0.016602974609374998,0.085906391,0.022511947,0.280103063
0.252,-0.000253703,0.016602974609374998,0.085907133,0.022512249999999998,0.280103344
0.256,-0.000254039,0.016601734,0.085906297,0.022511076171874998,0.280103719
0.26,-0.000253268,0.016601131,0.085905758,0.022510004,0.280104156
0.264,-0.000253033,0.016600795,0.085905523,0.022509299,0.28010421874999997
0.268,-0.000255413,0.016599488281249998,0.085906195,0.022509936,0.280102313
0.272,-0.000256788,0.016598314,0.085906695,0.022510607,0.280101313
0.276,-0.000257727,0.016597341796874998,0.085906594,0.022510506,0.280100781
0.28,-0.000259772,0.016596436,0.085907602,0.022512148,0.280099063
0.284,-0.000259236,0.016595498,0.085907602,0.022513222656249998,0.280099313
0.288,-0.00025994,0.016594458984374998,0.085909477,0.022515234,0.28009875
0.292,-0.00026051,0.016594123,0.085911422,0.022517045,0.28009825
0.296,-0.000259738,0.016594627,0.085912195,0.022517246,0.280098625
0.3,-0.000258163,0.016594189453124998,0.085912328,0.022517177734374998,0.280099781
0.304,-0.000257727,0.016593318359374998,0.085912359,0.022516541,0.28010028124999997
0.308,-0.000258733,0.016592346,0.08591243,0.022515234,0.28009940624999996
0.312,-0.000256184,0.01659134,0.085911289,0.022514229,0.28010124999999997
0.316,-0.000256084,0.016589697265624998,0.085910516,0.022513625,0.280101813
0.32,-0.000262789,0.016590166015624998,0.085912023,0.022516406,0.280096625
0.324,-0.000263628,0.016591273437499998,0.085912258,0.022516406,0.28009575
0.328,-0.000263963,0.016591273437499998,0.085911727,0.0225154,0.280096188
0.332,-0.000262152,0.016589195,0.085911523,0.022515033,0.280097594
0.336,-0.000262085,0.016587115234374998,0.085909516,0.022512418,0.280097656
0.34,-0.000264969,0.016586947,0.085908273,0.022511344,0.280095063
0.344,-0.000267416,0.016587049,0.085908844,0.022512619,0.280093
0.348,-0.000265941,0.016589094,0.085911258,0.022516441,0.28009406249999996
0.352,-0.000268556,0.016594994,0.085917023,0.022521537,0.280092156
0.356,-0.000274625,0.016596033,0.085918695,0.022522810546874997,0.280086594
0.36,-0.000275832,0.016585373,0.085909008,0.022515033,0.28008525
0.364,-0.000274792,0.016584938,0.085906359,0.022513725,0.280085719
0.368,-0.000267617,0.016594592,0.085908234,0.022513826171874998,0.280091844
0.372,-0.00026517,0.016586781249999998,0.085903313,0.02250732,0.280094094
0.376,-0.000265505,0.016573303,0.085893188,0.022497498046874998,0.280093969
0.38,-0.000265438,0.016565523,0.085887453,0.022493977,0.280093813
0.384,-0.000263661,0.016564184,0.085888555,0.022496324,0.28009487499999997
0.388,-0.000257224,0.016565457031249998,0.085887984,0.02249458,0.280099781
0.392,-0.000256453,0.016559053,0.085879805,0.022485830078124998,0.280100375
0.396,-0.000249982,0.016555633,0.085874914,0.022481438,0.280104625
0.4,-0.000238348,0.016552852,0.085871258,0.022478252,0.280114031
0.404,-0.000230704,0.016552717,0.085868977,0.022476945,0.280120813
0.408,-0.000230704,0.016552281,0.085866023,0.022473424,0.28012106249999996
0.412,-0.000227518,0.016551242,0.085862672,0.022469803,0.280124
0.416,-0.000225339,0.016554158,0.085862336,0.022468529296874998,0.28012575
0.42,-0.00022202,0.01655865,0.085861672,0.022467926,0.280127938
0.424,-0.000216421,0.016560932,0.085860258,0.022466385,0.280132469
0.428,-0.000213437,0.016563914,0.085859156,0.022464439,0.280135563
0.432,-0.000207402,0.016565189,0.085858453,0.022462764,0.280140281
0.436,-0.00020311,0.016567033203124998,0.085858922,0.022462764,0.280144438
0.44,-0.000199322,0.016570352,0.085858281,0.022462629,0.28014709374999996
0.444,-0.000195768,0.016572396484374998,0.085858352,0.022462929687499997,0.28014968749999997
0.448,-0.000193387,0.016575648,0.085859586,0.022463199,0.280151656
0.452,-0.000195332,0.016580041015624998,0.085862102,0.022465311,0.280150469
0.456,-0.000192817,0.016585473,0.08586532,0.022466451,0.28015249999999997
0.46,-0.000187989,0.016589261718749998,0.085866734,0.022467658203124997,0.28015599999999996
0.464,-0.000184536,0.016591171874999998,0.085866797,0.022468060546874998,0.280158938
0.468,-0.000184234,0.016592514,0.085868305,0.022468664062499998,0.280159906
0.472,-0.000184268,0.016594189453124998,0.085870453,0.022469871,0.280160625
0.476,-0.000183061,0.016596369,0.085871797,0.022470003906249997,0.280161469
0.48,-0.000187151,0.016598816406249998,0.08587357,0.022472217,0.280158188
0.484,-0.000187721,0.016600861,0.085875578,0.022475102,0.28015746874999997
0.488,-0.000182591,0.016602605,0.085876422,0.022474832,0.280161344
0.492,-0.0001784,0.016603746,0.085876891,0.022473591796874998,0.28016534374999996
0.496,-0.000181116,0.01660626,0.085878633,0.022476039062499998,0.280163906
0.5,-0.000181384,0.016610082,0.085880648,0.022477951,0.28016340624999997
0.504,-0.000179205,0.016612229,0.085880844,0.022478119,0.280165219
0.508,-0.00017944,0.016614039,0.085881883,0.022479023,0.280165094
0.512,-0.000178166,0.016615949,0.085883258,0.022479861,0.28016599999999997
0.516,-0.000176322,0.016617156,0.085885336,0.022480666015624998,0.28016775
0.52,-0.000175349,0.016617492,0.08588732,0.022481671874999998,0.28016831249999996
0.524,-0.000175651,0.016618027343749998,0.08588893,0.022483852,0.28016775
0.528,-0.000175148,0.01661833,0.085890438,0.022484758,0.28016831249999996
0.532,-0.00017364,0.016619033203124998,0.085890867,0.022484992,0.28016993749999997
0.536,-0.000173002,0.016620477,0.085890836,0.02248516,0.280170344
0.54,-0.00017488,0.016623056640624998,0.085891508,0.022486734374999998,0.28016831249999996
0.544,-0.000174075,0.01662517,0.085892477,0.022488244,0.280168656
0.548,-0.000173539,0.016625941,0.085892383,0.022488613,0.280170188
0.552,-0.000174914,0.016628154,0.085892578,0.022489385,0.280169594
0.556,-0.000175953,0.016631238,0.085893047,0.022489184,0.280169
0.56,-0.000172231,0.016633686,0.085892711,0.022487874999999997,0.280171781
0.564,-0.000171829,0.016635262,0.085892648,0.022488244,0.280172125
0.568,-0.000178467,0.016637508,0.085895836,0.022492234,0.280166813
0.572,-0.000178166,0.016638379,0.085897375,0.022494279,0.28016756249999997
0.576,-0.000176389,0.016639050781249998,0.085897344,0.022494313,0.280169063
0.58,-0.000176322,0.01664009,0.085896875,0.022494949218749997,0.280169063
0.584,-0.000177931,0.0166419,0.085897844,0.022496459,0.280168094
0.588,-0.000179272,0.016641867,0.085899484,0.022497363,0.280167094
0.592,-0.000180546,0.016642303,0.085900859,0.022497966796874998,0.280166688
0.596,-0.000180949,0.016643074218749998,0.085901328,0.022498738,0.280166875
0.6,-0.000181586,0.016645051,0.085901563,0.022499074218749998,0.28016659374999997
0.604,-0.000181284,0.016645822,0.085902703,0.022500113281249998,0.280167031
0.608,-0.000182088,0.016645990234374998,0.085903977,0.022501051,0.280167219
0.612,-0.000182793,0.016647098,0.085905352,0.022500717,0.280166938
0.616,-0.000184871,0.016649779,0.085906531,0.022502425781249998,0.28016540624999997
0.62,-0.000187285,0.016652058593749998,0.085908406,0.022506046874999998,0.28016281249999997
0.624,-0.000188123,0.016653803,0.085909781,0.022508058593749998,0.28016199999999997
0.628,-0.000188325,0.016653971,0.085910789,0.022508563,0.280162625
0.632,-0.000190336,0.016654373,0.085912125,0.022509199218749998,0.280161656
0.636,-0.00019161,0.016655646484374998,0.085913297,0.022510640624999998,0.28016059374999996
0.64,-0.000188828,0.016656854,0.085914102,0.022510205078124998,0.280162125
0.644,-0.000187386,0.016657556640624998,0.085913836,0.022509097656249998,0.280163313
0.648,-0.000194024,0.016657792968749998,0.085915313,0.022510640624999998,0.280157938
0.652,-0.000192415,0.016657322,0.085916047,0.022510205078124998,0.28015962499999997
0.656,-0.000192314,0.016656988,0.085916016,0.022510037,0.280159875
0.66,-0.000194293,0.016658932,0.085917391,0.022511544921874998,0.28015825
0.664,-0.000193119,0.016659803,0.085917625,0.022511746,0.280159219
0.668,-0.000192482,0.016660676,0.085917422,0.022511613,0.280160406
0.672,-0.000190638,0.016660574218749998,0.085915914,0.022509533203124998,0.28016156249999996
0.676,-0.000190705,0.016661177734374998,0.085914477,0.022508596,0.280161344
0.68,-0.000191543,0.01666282,0.085914375,0.022509031,0.280160094
0.684,-0.000190068,0.016663525,0.085913836,0.022506717,0.28016075
0.688,-0.000188056,0.016662922,0.085912531,0.022504672,0.280162188
0.692,-0.000192817,0.016662084,0.085913734,0.022506551,0.28015940624999996
0.696,-0.000195801,0.01666309,0.085916047,0.022509064453124998,0.280156938
0.7,-0.000195198,0.016663826,0.085916047,0.022510205078124998,0.28015778124999996
0.704,-0.000196472,0.016663759765624998,0.085915813,0.022511311,0.28015687499999997
0.708,-0.000195835,0.016664699,0.085915852,0.022511244140624997,0.280157313
0.712,-0.0001955,0.016664666,0.085915109,0.022510977,0.280157875
0.716,-0.000197712,0.016665168,0.085914711,0.022510707,0.280156156
0.72,-0.000199053,0.016664666,0.085914812,0.022510539062499998,0.28015475
0.724,-0.000197913,0.016664598,0.085914906,0.022510673828124998,0.28015575
0.728,-0.000197243,0.016665705,0.085915414,0.022510941,0.28015675
0.732,-0.000197846,0.016667314,0.085916016,0.022510305,0.28015625
0.736,-0.000196706,0.016667615,0.085915648,0.022508494140624998,0.280156563
0.74,-0.000198182,0.016667615,0.085915211,0.022508628906249998,0.2801555
0.744,-0.000200026,0.016668756,0.085915984,0.022510037,0.280153531
0.748,-0.000197846,0.016668555,0.085916086,0.022510406,0.280155
0.752,-0.000197444,0.016667783203124998,0.08591568,0.022510373,0.280155313
0.756,-0.000197444,0.01666899,0.085915617,0.022510137,0.280155094
0.76,-0.000197511,0.016671035,0.085915578,0.022510172,0.28015481249999996
0.764,-0.00019788,0.016673148,0.085916422,0.022510506,0.280154031
0.768,-0.000197846,0.016673148,0.085917156,0.022510574,0.280153969
0.772,-0.000199188,0.016672980468749998,0.085918398,0.022512016,0.28015275
0.776,-0.000198651,0.016672710937499998,0.085918969,0.022511746,0.280152938
0.78,-0.00019845,0.016672912,0.085919164,0.022511479,0.280153656
0.784,-0.000199322,0.016672545,0.085919641,0.022512619,0.280152969
0.788,-0.000198282,0.016672611,0.085919969,0.022512182,0.28015425
0.792,-0.000203479,0.016674656,0.085922086,0.022514730468749997,0.28015043749999996
0.796,-0.000201702,0.016676131,0.085922422,0.02251567,0.280151344
0.8,-0.00019912,0.01667583,0.085921953,0.022515502,0.280153813
0.804,-0.000199456,0.016675227,0.08592182,0.0225154,0.28015324999999996
0.808,-0.000199925,0.016675292968749998,0.085921852,0.022515334,0.280152969
0.812,-0.00020187,0.016674389,0.085922586,0.022514764,0.280151656
0.816,-0.000201736,0.01667308,0.085922383,0.022514764,0.280151656
0.82,-0.000199221,0.016670734,0.085921781,0.022515601562499998,0.280153156
0.824,-0.000198416,0.016669023,0.085921516,0.022515535,0.28015368749999997
0.828,-0.000198115,0.016668855,0.085920375,0.022513322,0.280154094
0.832,-0.00019617,0.016668018,0.085918766,0.022511076171874998,0.280155656
0.836,-0.000198282,0.016668086,0.085919734,0.022512249999999998,0.280153875
0.84,-0.00020073,0.016669762,0.085921719,0.022514595703124998,0.28015103124999996
0.844,-0.000199456,0.016670197,0.085921781,0.022515132812499998,0.280151875
0.848,-0.000199456,0.0166709,0.085922484,0.022516171874999998,0.280151969
0.852,-0.000198215,0.016671773,0.085923625,0.02251691,0.280152781
0.856,-0.000197679,0.016671068,0.085922992,0.02251577,0.28015362499999996
0.86,-0.000197679,0.016670063,0.085921578,0.022515199,0.28015384374999996
0.864,-0.000197612,0.016668789062499998,0.085921914,0.022516205,0.280154031
0.868,-0.000197813,0.016667684,0.085922422,0.022516475,0.28015425
0.872,-0.000198349,0.016667816,0.08592225,0.022516406,0.280154313
0.876,-0.000199355,0.016668218749999998,0.08592232,0.022516977,0.280153188
0.88,-0.000196941,0.016667816,0.08592175,0.022517246,0.28015481249999996
0.884,-0.000194795,0.016667381,0.08592168,0.022516574,0.28015681249999996
0.888,-0.000194326,0.016667212890624998,0.085921516,0.022516072,0.280157531
0.892,-0.000194494,0.016666477,0.085920977,0.02251577,0.28015775
0.896,-0.000194829,0.016665604,0.08592068,0.022516273437499998,0.280157656
0.9,-0.000194427,0.016664027,0.085920844,0.022517279296874998,0.28015784374999997
0.904,-0.000194192,0.01666527,0.085921781,0.022519424,0.28015806249999997
0.908,-0.000194225,0.016665838,0.08592393,0.022521436,0.28015825
0.912,-0.000193756,0.016666074,0.085925602,0.022522543,0.28015843749999997
0.916,-0.000194829,0.016667816,0.08592668,0.022523717,0.280157719
0.92,-0.000195701,0.016668119,0.085927148,0.02252442,0.280157
0.924,-0.000197008,0.01666832,0.085927547,0.022524486,0.28015643749999997
0.928,-0.000198148,0.016668287,0.085927852,0.022524386718749997,0.280156625
0.932,-0.000199322,0.016667615,0.085927688,0.022523984,0.280156188
0.936,-0.000200696,0.016667816,0.085928352,0.022525492,0.28015465624999997
0.94,-0.000201736,0.016669092,0.085929195,0.022527839843749998,0.280153969
0.944,-0.000203982,0.01666899,0.085930102,0.022528878906249997,0.280152469
0.948,-0.000204518,0.016667951,0.08593107,0.022529014,0.28015206249999997
0.952,-0.000205055,0.016668453,0.085932039,0.022528477,0.280151969
0.956,-0.000202071,0.016668251953124998,0.085930531,0.022526566,0.280153906
0.96,-0.000198718,0.01666651,0.085928922,0.02252566,0.28015687499999997
0.964,-0.000206899,0.016668051,0.085931641,0.02252908,0.280150813
0.968,-0.000206765,0.016668891,0.085933484,0.022529818,0.28015028124999997
0.972,-0.000205558,0.016667984,0.085933688,0.022530154,0.280151281
0.976,-0.000205256,0.016667281,0.085934086,0.022530791,0.280151813
0.98,-0.00020472,0.016667347656249998,0.085934219,0.022531527,0.280152594
0.984,-0.000204384,0.016666777343749998,0.085933414,0.022530992187499998,0.280153188
0.988,-0.000203714,0.016666408,0.085932883,0.022529953,0.280154094
0.992,-0.00020539,0.016665436,0.085933586,0.022530824,0.28015303124999996
0.996,-0.000207234,0.016664732,0.08593432,0.022531863281249998,0.280151531
1,-0.000207737,0.016665168,0.085934727,0.022532803,0.280150625
1.004,-0.000205625,0.016664564,0.085933883,0.02253317,0.280152406
1.008,-0.000205088,0.016663189453124998,0.085934961,0.022534277,0.280153375
1.012,-0.000205323,0.01666158,0.085935164,0.022534613281249997,0.280154031
1.016,-0.000205927,0.016660574218749998,0.085934758,0.022534613281249997,0.280153188
1.02,-0.000204988,0.016661379,0.085935633,0.022534947265624997,0.280153938
1.024,-0.000205759,0.016662586,0.085936867,0.022536490234374998,0.280153406
1.028,-0.000208508,0.016663021,0.085938414,0.022539039,0.280151438
1.032,-0.000210252,0.016662486,0.085939016,0.022539877,0.280150563
1.036,-0.000205591,0.016660004,0.085937406,0.022537697,0.280154188
1.04,-0.000206564,0.016658798828124998,0.085937375,0.022538501953124998,0.28015368749999997
1.044,-0.000206564,0.016658664,0.085937375,0.022539574,0.280154156
1.048,-0.00020596,0.016658027,0.085936633,0.022539976562499998,0.280155188
1.052,-0.000205457,0.016656787109374998,0.08593593,0.022539541015624998,0.280155938
1.056,-0.00020425,0.016655982,0.085935562,0.022538367,0.280157156
1.06,-0.000206564,0.016655479,0.085935461,0.022538469,0.280155094
1.064,-0.000206094,0.016654539062499998,0.085935258,0.022539373,0.280155188
1.068,-0.000206999,0.016653499999999998,0.085935828,0.022541721,0.28015481249999996
1.072,-0.000208307,0.016653031,0.085937578,0.022544033203124998,0.280154375
1.076,-0.000208911,0.016652695,0.085937945,0.022544939,0.280154094
1.08,-0.000208173,0.016652527343749998,0.085937609,0.022545844,0.280154406
1.084,-0.000207167,0.016651891,0.085937773,0.022546179687499997,0.28015546874999997
1.088,-0.000210486,0.016651287,0.085938711,0.022546951,0.280153188
1.092,-0.000211425,0.016651891,0.085939453,0.022546783,0.280152094
1.096,-0.000206865,0.016651521,0.085937813,0.022545676,0.28015562499999996
1.1,-0.000209849,0.016651689,0.085939047,0.022548125,0.280152938
1.104,-0.000210419,0.016652395,0.085939688,0.022549666015624997,0.280152313
1.108,-0.000212163,0.016652729,0.085940859,0.022550773437499998,0.280150813
1.112,-0.000212599,0.016652428,0.085941602,0.02255141,0.280150469
1.116,-0.000211224,0.016651355,0.085941031,0.022551711,0.28015103124999996
1.12,-0.000208408,0.016650684,0.085939922,0.022550773437499998,0.280153281
1.124,-0.000207871,0.01665035,0.085939688,0.022550303,0.280154125
1.128,-0.000207502,0.01665008,0.085939352,0.022548895,0.280154719
1.132,-0.000207771,0.016649476562499998,0.085939852,0.022548291,0.28015503124999996
1.136,-0.000208844,0.016647666,0.085940156,0.022549095703124997,0.280154031
1.14,-0.000207871,0.016646393,0.085939688,0.02255027,0.280154719
1.144,-0.000205524,0.016645152,0.085939484,0.022550605,0.28015606249999997
1.148,-0.000208609,0.016643609,0.085940523,0.022552014,0.280153906
1.152,-0.000209145,0.016642503906249998,0.085941195,0.022553521,0.28015368749999997
1.156,-0.000207402,0.016642068359374998,0.085941695,0.022554158,0.280154688
1.16,-0.000204954,0.016641531,0.085940656,0.022553723,0.280156625
1.164,-0.000208475,0.016641867,0.085941602,0.022554629,0.280154031
1.168,-0.000207335,0.016642135,0.085941602,0.022554729,0.280154906
1.172,-0.000207435,0.016641699,0.085941867,0.022554896,0.280155375
1.176,-0.000207737,0.016640056640624998,0.085942,0.022555064,0.280155313
1.18,-0.000208944,0.016640258,0.085942367,0.022556641,0.280154031
1.184,-0.000207637,0.016640559,0.085942602,0.022557142578124998,0.280154563
1.188,-0.000205826,0.016638949,0.085943039,0.02255607,0.280156469
1.192,-0.000207603,0.016637072,0.085943711,0.022556406249999997,0.280155563
1.196,-0.000209179,0.016636805,0.085944648,0.022558016,0.280153813
1.2,-0.000209179,0.016636468749999998,0.085944781,0.022559557,0.280153
1.204,-0.000209715,0.016637172,0.08594525,0.022560664,0.28015275
1.208,-0.000209648,0.016636535,0.085946055,0.022560998,0.280153219
1.212,-0.000210252,0.016635697,0.085946828,0.022560763671874998,0.28015346874999997
1.216,-0.000212464,0.016635195,0.085947602,0.0225611,0.28015184374999996
1.22,-0.000213705,0.016635061,0.085947164,0.022561199218749998,0.28015071874999997
1.224,-0.000214141,0.01663449,0.085947367,0.022562004,0.28014984374999996
1.228,-0.000213571,0.016633988281249998,0.085948234,0.022562808593749997,0.28015012499999997
1.232,-0.000213303,0.016632914,0.085948234,0.022562039,0.28015049999999997
1.236,-0.000212297,0.016632914,0.085946188,0.02256016,0.280151125
1.24,-0.000213504,0.016631439,0.085945523,0.022561033,0.280150156
1.244,-0.000218432,0.016631238,0.085948234,0.022564451,0.280145781
1.248,-0.00021736,0.016628992,0.08594857,0.02256452,0.280146813
1.252,-0.000216957,0.016626914062499998,0.085948469,0.022564117,0.280147219
1.256,-0.000215884,0.016625438,0.085946594,0.02256301,0.280147781
1.26,-0.000215348,0.016624867,0.085945625,0.022563145,0.280147938
1.264,-0.000215415,0.016624098,0.085944883,0.022562541,0.280148219
1.268,-0.000215147,0.016623258,0.085944719,0.022562373,0.280148438
1.272,-0.000216153,0.016621918,0.08594525,0.022562306640624998,0.280148156
1.276,-0.000215046,0.016621012,0.085944109,0.022561268,0.28014909374999997
1.28,-0.000216287,0.016619939,0.085943273,0.022562676,0.280148188
