,time,F8,F4,F3,F7
0,0,0.086189234,0.095347531,0.140077797,0.115636031
1,0.004,0.086143438,0.095325172,0.140082359,0.115600625
2,0.008,0.086140383,0.095319875,0.14012962499999998,0.115590164
3,0.012,0.086183664,0.095344555,0.14013532812499999,0.115621953
4,0.016,0.086189602,0.095351461,0.140088484,0.115630133
5,0.02,0.086193695,0.095353805,0.140040953,0.115636469
6,0.024,0.086152484,0.095330539,0.140048656,0.1156015
7,0.028,0.086147555,0.095324164,0.140098922,0.11559351562499999
8,0.032,0.086188328,0.095347133,0.140108938,0.11562711718749999
9,0.036,0.086195805,0.095353336,0.140065766,0.115634391
10,0.04,0.086198992,0.095359773,0.140020672,0.115638813
11,0.044,0.08615393,0.095339727,0.140031219,0.115603273
12,0.048,0.086144203,0.095335063,0.140085547,0.11559475781249999
13,0.052,0.08618068,0.095355484,0.140098844,0.11563130468749999
14,0.056,0.086188227,0.095359875,0.140058219,0.115641898
15,0.06,0.086192586,0.095365406,0.140016078,0.115649008
16,0.064,0.086149734,0.095345594,0.14002948437499999,0.115612125
17,0.068,0.086144039,0.095338852,0.140084609,0.11560207
18,0.072,0.086183867,0.095361016,0.140098813,0.115635766
19,0.076,0.086191047,0.095365906,0.140060031,0.11564438281249999
20,0.08,0.086191578,0.095371203,0.140019594,0.11565092187499999
21,0.084,0.086147891,0.095352531,0.14003196874999999,0.115616148
22,0.088,0.086141828,0.095346125,0.140086609,0.11560653124999999
23,0.092,0.086182289,0.095367078,0.140100969,0.11563898437499999
24,0.096,0.086191047,0.095370438,0.140062375,0.115646055
25,0.1,0.086194633,0.095372711,0.140021,0.115649508
26,0.104,0.086149,0.095349883,0.14003323437499998,0.115611922
27,0.108,0.086143,0.09534425,0.140088063,0.115601867
28,0.112,0.086181961,0.095367047,0.140102938,0.11563425781249999
29,0.116,0.086187258,0.095372711,0.140064781,0.115642641
30,0.12,0.086191375,0.095379289,0.14002425,0.11564739843749999
31,0.124,0.086152117,0.095357664,0.140036563,0.11561202343749999
32,0.128,0.086144906,0.095350383,0.140090969,0.115603477
33,0.132,0.08618025,0.095371641,0.140106234,0.11563733593749999
34,0.136,0.086187961,0.095376773,0.140067641,0.11564632812499999
35,0.14,0.086192891,0.095382,0.140026156,0.115652695
36,0.144,0.086148359,0.095362484,0.140037938,0.115618563
37,0.148,0.086140922,0.095357758,0.140092344,0.11560786718749999
38,0.152,0.086179578,0.095378852,0.140106156,0.115639086
39,0.156,0.086185609,0.09538207,0.14006542187499998,0.11564578906249999
40,0.16,0.086188664,0.095386695,0.140022172,0.11565342968749999
41,0.164,0.086147188,0.095365742,0.14003196874999999,0.115620578
42,0.168,0.086143906,0.095359602,0.140084938,0.115613297
43,0.172,0.086184539,0.095380727,0.140097109,0.115646727
44,0.176,0.086185273,0.095386695,0.140055734,0.115654945
45,0.18,0.086184938,0.09539018,0.140011922,0.115662484
46,0.184,0.086145281,0.095366477,0.140021063,0.115625469
47,0.188,0.086139945,0.095359805,0.140073406,0.115614203
48,0.192,0.086178773,0.095383172,0.140086016,0.115648836
49,0.196,0.086183766,0.095389273,0.140044609,0.115658328
50,0.2,0.086187117,0.095391352,0.140000453,0.115665672
51,0.204,0.086143937,0.095367148,0.14000842187499998,0.11563130468749999
52,0.208,0.086138,0.095358328,0.140059359,0.115621445
53,0.212,0.086179477,0.095379953,0.140071094,0.115655813
54,0.216,0.086189367,0.095386094,0.140028547,0.115665602
55,0.22,0.086192117,0.095389508,0.139981438,0.115670031
56,0.224,0.086149305,0.095368086,0.139987641,0.11563408593749999
57,0.228,0.086144609,0.095361148,0.140036656,0.11562470312499999
58,0.232,0.086184102,0.095381703,0.140046313,0.115660242
59,0.236,0.086193156,0.095385586,0.14000174999999998,0.11566868749999999
60,0.24,0.086199461,0.095388469,0.139953672,0.11567543
61,0.244,0.086155031,0.095365805,0.13995876562499998,0.115642641
62,0.248,0.086145445,0.095357758,0.14000782812499998,0.11563475781249999
63,0.252,0.086185109,0.095378648,0.140018047,0.11566852343749999
64,0.256,0.086192383,0.095383945,0.13997456249999998,0.115677336
65,0.26,0.086198016,0.095389039,0.139926953,0.11568337499999999
66,0.264,0.086156844,0.095367852,0.13993117187499998,0.11564823437499999
67,0.268,0.086147555,0.095360141,0.139979063,0.115638883
68,0.272,0.086186852,0.0953815,0.139987703,0.115673781
69,0.276,0.086193891,0.095385656,0.13994178124999998,0.115683906
70,0.28,0.086196242,0.095389508,0.139891813,0.115689742
71,0.284,0.086157648,0.095369094,0.139894172,0.11565376562499999
72,0.288,0.08615232,0.095362453,0.139941375,0.11564296874999999
73,0.292,0.08619332,0.095382508,0.13994974999999998,0.115677742
74,0.296,0.086201102,0.0953875,0.13990198437499998,0.11568669531249999
75,0.3,0.086205664,0.095392195,0.139849969,0.115692695
76,0.304,0.086163922,0.095369867,0.139850922,0.11565765624999999
77,0.308,0.086153859,0.095361352,0.139896078,0.11564632812499999
78,0.312,0.086188867,0.09538307,0.139902313,0.11567985156249999
79,0.316,0.086193992,0.095387367,0.13985335937499999,0.115689039
80,0.32,0.086197383,0.095391961,0.139800563,0.115693898
81,0.324,0.086158086,0.09536943,0.139800281,0.115657219
82,0.328,0.086153156,0.095360547,0.139845188,0.11564468
83,0.332,0.086194734,0.095382406,0.139851344,0.11567918
84,0.336,0.086205094,0.095386828,0.139802906,0.115691188
85,0.34,0.086208242,0.095390648,0.139751172,0.11569872656249999
86,0.344,0.086165063,0.095368555,0.139752984,0.11566459374999999
87,0.348,0.086156211,0.095360344,0.13979962499999998,0.115654141
88,0.352,0.086194664,0.095382641,0.13980907812499999,0.115688
89,0.356,0.086198016,0.095388203,0.139765078,0.115697625
90,0.36,0.086199625,0.095391352,0.13971821874999998,0.115703117
91,0.364,0.086158625,0.095368859,0.139725922,0.115667383
92,0.368,0.086149602,0.095360812,0.13977885937499998,0.11565628124999999
93,0.372,0.08619,0.095382906,0.13979535937499998,0.11569182
94,0.376,0.086199594,0.095386961,0.139757781,0.11570150781249999
95,0.38,0.086203586,0.095388141,0.139716969,0.115707914
96,0.384,0.086155906,0.095364195,0.13973004687499999,0.115672742
97,0.388,0.086142898,0.095357992,0.139789891,0.115659703
98,0.392,0.086180078,0.095378547,0.13981353124999998,0.115691859
99,0.396,0.086186719,0.095380492,0.139782078,0.115699367
100,0.4,0.086189906,0.095382742,0.139746141,0.115703023
101,0.404,0.08614682,0.095359234,0.139763547,0.115664195
102,0.408,0.086137734,0.095347805,0.13982614062499998,0.11564940624999999
103,0.412,0.08617857,0.095367586,0.139850984,0.11568300781249999
104,0.416,0.086186586,0.09537107,0.139822109,0.115690414
105,0.42,0.086186984,0.095374961,0.139787781,0.115695844
106,0.424,0.086142398,0.095352164,0.139806953,0.115661781
107,0.428,0.086132742,0.095341836,0.139872844,0.115648672
108,0.432,0.086173578,0.095363055,0.13990187499999998,0.11568039062499999
109,0.436,0.08618075,0.095367555,0.139874344,0.11568693
110,0.44,0.086180648,0.095370531,0.139841188,0.115688133
111,0.444,0.086134484,0.095348672,0.139861703,0.115648
112,0.448,0.086123891,0.095337273,0.139928625,0.11563227343749999
113,0.452,0.086162312,0.095357797,0.139958297,0.115664398
114,0.456,0.086170125,0.095362523,0.13993265624999998,0.115671977
115,0.46,0.0861715,0.095365539,0.13990187499999998,0.11567657031249999
116,0.464,0.086122547,0.095341602,0.13992360937499998,0.11564106249999999
117,0.468,0.086110609,0.095331945,0.139991969,0.115626406
118,0.472,0.086152617,0.095353672,0.14002275,0.115657961
119,0.476,0.08616107,0.095358602,0.139998234,0.11566493
120,0.48,0.086162414,0.095361414,0.139967188,0.11566814843749999
121,0.484,0.086115438,0.095337344,0.139989344,0.11563227343749999
122,0.488,0.08610075,0.095328594,0.140058625,0.115619969
123,0.492,0.086142562,0.095348438,0.14009,0.11565399999999999
124,0.496,0.086154266,0.095352359,0.140064484,0.11566201562499999
125,0.5,0.086157117,0.095354508,0.140033,0.115665398
126,0.504,0.086111781,0.095331742,0.140054766,0.115628961
