,time,F8,F4,F3,F7,,
1855,7.42,0.11797357812499999,0.147420281,0.113609727,0.125639328,,
1856,7.424,0.117978406,0.147424234,0.113613609,0.125645297,,
1857,7.428,0.117984305,0.14742862499999998,0.113618813,0.125652141,,
1858,7.432,0.117982227,0.14742617187499998,0.113616531,0.125650867,,
1859,7.436,0.117976594,0.147420672,0.113610531,0.125645766,,
1860,7.44,0.11797407812499999,0.14741812499999998,0.11360784374999999,0.125643727,,
1861,7.444,0.117978375,0.147421781,0.11361199999999999,0.125649023,,
1862,7.448,0.11798420312499999,0.14742614062499998,0.11361726562499999,0.12565532031249999,,
1863,7.452,0.117982125,0.14742346874999998,0.113614789,0.12565404687499998,,
1864,7.456,0.117976727,0.147417859,0.11360851562499999,0.125648383,,
1865,7.46,0.117974016,0.147415141,0.113605367,0.125645531,,
1866,7.464,0.117978508,0.14741882812499998,0.11360935156249999,0.125651234,,
1867,7.468,0.117983773,0.147422953,0.11361441406249999,0.125658438,,
1868,7.472,0.117981656,0.147420281,0.113612102,0.12565693,,
1869,7.476,0.117976227,0.147414844,0.11360627343749999,0.125651234,,
1870,7.48,0.11797337499999999,0.147412234,0.113603219,0.125648852,,
1871,7.484,0.11797823437499999,0.14741601562499998,0.113607414,0.12565432031249998,,
1872,7.488,0.117984305,0.147420516,0.113612641,0.125660789,,
1873,7.492,0.117982727,0.147418297,0.11361032812499999,0.12565864062499998,,
1874,7.496,0.11797760156249999,0.147413094,0.11360419531249999,0.125652305,,
1875,7.5,0.117975922,0.14741148437499998,0.113601445,0.125648719,,
1876,7.504,0.117981688,0.147416656,0.113606172,0.125652609,,
1877,7.508,0.11798806249999999,0.147421891,0.113611602,0.125657367,,
1878,7.512,0.117986586,0.147419969,0.11360935156249999,0.125654555,,
1879,7.516,0.117981789,0.147415109,0.113603422,0.125647883,,
1880,7.52,0.117979914,0.147413328,0.113600438,0.12564449218749998,,
1881,7.524,0.11798524218749999,0.147417922,0.113604828,0.125648953,,
1882,7.528,0.117991109,0.147422359,0.113609656,0.125654016,,
1883,7.532,0.1179895,0.147420047,0.113607172,0.125651336,,
1884,7.536,0.11798457812499999,0.147415078,0.113601305,0.12564519531249999,,
1885,7.54,0.11798259374999999,0.14741323437499998,0.113598422,0.12564241406249999,,
1886,7.544,0.117987758,0.147417594,0.113602984,0.125647039,,
1887,7.548,0.11799382812499999,0.147422219,0.113608281,0.125652406,,
1888,7.552,0.11799228906249999,0.147420141,0.11360623437499999,0.12565046093749999,,
1889,7.556,0.117987125,0.147414875,0.113600641,0.125644859,,
1890,7.56,0.117984711,0.147412328,0.113598086,0.125642078,,
1891,7.564,0.11798964062499999,0.147416391,0.11360345312499999,0.125646906,,
1892,7.568,0.117995508,0.147420953,0.113609453,0.125652477,,
1893,7.572,0.11799332812499999,0.147418094,0.11360734374999999,0.125649859,,
1894,7.576,0.11798732031249999,0.1474125,0.11360187499999999,0.12564378906249998,,
1895,7.58,0.117985211,0.147410313,0.113599695,0.12564107,,
1896,7.584,0.117990242,0.147414438,0.11360449218749999,0.125645297,,
1897,7.588,0.117995836,0.147418734,0.113610156,0.125650633,,
1898,7.592,0.11799366406249999,0.147415953,0.11360817968749999,0.125648148,,
1899,7.596,0.117987758,0.14741018749999998,0.11360248437499999,0.125641508,,
1900,7.6,0.117985344,0.147407906,0.113600031,0.125638656,,
1901,7.604,0.117990242,0.147412031,0.113604461,0.125644094,,
1902,7.608,0.11799540624999999,0.147416219,0.113609289,0.125651336,,
1903,7.612,0.11799278906249999,0.147413469,0.113606672,0.12565113281249998,,
1904,7.616,0.11798695312499999,0.147408234,0.11360087499999999,0.125646938,,
1905,7.62,0.11798383593749999,0.147405859,0.113598023,0.125644961,,
1906,7.624,0.117988664,0.147409984,0.113602852,0.125651031,,
1907,7.628,0.11799382812499999,0.147414109,0.113608117,0.12565807031249998,,
1908,7.632,0.11799174999999999,0.147411531,0.11360610156249999,0.125657133,,
1909,7.636,0.11798578124999999,0.147405688,0.11360013281249999,0.12565157,,
1910,7.64,0.117983266,0.147403172,0.11359785156249999,0.125648953,,
1911,7.644,0.117987828,0.147407141,0.11360278124999999,0.12565432031249998,,
1912,7.648,0.117993188,0.147411297,0.11360821874999999,0.12566112499999998,,
1913,7.652,0.117990813,0.147408203,0.11360589843749999,0.125660523,,
1914,7.656,0.117984508,0.147401906,0.11359996874999999,0.125656766,,
1915,7.66,0.117981289,0.147398813,0.11359685156249999,0.125655891,,
1916,7.664,0.117985852,0.147402703,0.113601477,0.125662164,,
1917,7.668,0.11799138281249999,0.147407094,0.11360714062499999,0.125669234,,
1918,7.672,0.117989164,0.14740451562499998,0.113605164,0.125668367,,
1919,7.676,0.117982898,0.147398922,0.113599367,0.125663508,,
1920,7.68,0.117979914,0.14739617187499998,0.113596781,0.12566179687499998,,
1921,7.684,0.11798467187499999,0.147400094,0.11360178124999999,0.125667289,,
1922,7.688,0.117989875,0.147404422,0.113607578,0.125674297,,
1923,7.692,0.11798732031249999,0.147401641,0.113605664,0.125673563,,
1924,7.696,0.117981523,0.14739620312499999,0.11360007,0.125669039,,
1925,7.7,0.117978609,0.147393359,0.11359721874999999,0.125667195,,
1926,7.704,0.117983266,0.147397484,0.113602016,0.125672859,,
1927,7.708,0.117988836,0.147401828,0.11360727343749999,0.125679461,,
1928,7.712,0.11798661718749999,0.147398984,0.11360489843749999,0.125678359,,
1929,7.716,0.11798075,0.147393156,0.113598961,0.125674063,,
1930,7.72,0.117977664,0.14739053124999998,0.11359617968749999,0.125673359,,
1931,7.724,0.117982195,0.147394359,0.113600703,0.12567996874999998,,
1932,7.728,0.117988031,0.14739857812499998,0.113606172,0.125686836,,
1933,7.732,0.117985813,0.147395734,0.113604094,0.125685867,,
1934,7.736,0.117980078,0.14739020312499998,0.11359839062499999,0.125681203,,
1935,7.74,0.117977469,0.147387594,0.11359577343749999,0.125679695,,
1936,7.744,0.117982227,0.147391703,0.11360046874999999,0.125685328,,
1937,7.748,0.117987594,0.14739620312499999,0.113606172,0.12569166406249999,,
1938,7.752,0.117985047,0.147393547,0.113604055,0.12569012499999999,,
1939,7.756,0.11797884374999999,0.147387484,0.113597953,0.12568493,,
1940,7.76,0.11797578906249999,0.147384438,0.113595008,0.125682984,,
1941,7.764,0.117980617,0.14738842187499998,0.11359979687499999,0.125688281,,
1942,7.768,0.11798611718749999,0.14739275,0.11360539843749999,0.125694617,,
1943,7.772,0.117983469,0.147389766,0.113603055,0.125693078,,
1944,7.776,0.11797757031249999,0.147384,0.113597453,0.125687914,,
1945,7.78,0.11797511718749999,0.147381625,0.113595008,0.125685766,,
1946,7.784,0.117979578,0.147385875,0.11360007,0.12569096093749998,,
1947,7.788,0.117984609,0.147389766,0.11360539843749999,0.125696461,,
1948,7.792,0.11798243,0.147386922,0.113603719,0.125694547,,
1949,7.796,0.117976766,0.14738148437499998,0.11359839062499999,0.125688914,,
1950,7.8,0.11797424999999999,0.14737910937499998,0.113595844,0.125686336,,
1951,7.804,0.117978906,0.147383531,0.11360087499999999,0.125692102,,
1952,7.808,0.11798420312499999,0.147387688,0.11360627343749999,0.125698477,,
1953,7.812,0.117982023,0.147385172,0.113604227,0.125697,,
1954,7.816,0.117976094,0.147380047,0.113598625,0.125691531,,
1955,7.82,0.11797257,0.147377359,0.113595914,0.125688953,,
1956,7.824,0.117976766,0.14738110937499999,0.113600406,0.125693844,,
1957,7.828,0.11798209374999999,0.147385313,0.113605766,0.125700047,,
1958,7.832,0.117979914,0.147382719,0.113603719,0.12569897656249998,,
1959,7.836,0.117974148,0.14737732812499998,0.113598023,0.125694148,,
1960,7.84,0.117971734,0.14737524999999999,0.113595578,0.12569257,,
1961,7.844,0.11797643,0.147379469,0.11360046874999999,0.12569807,,
1962,7.848,0.117981688,0.147383766,0.113605836,0.125703438,,
1963,7.852,0.11797927343749999,0.147380953,0.113603586,0.12570075,,
1964,7.856,0.11797368,0.147375578,0.113598359,0.125695219,,
1965,7.86,0.117971164,0.147372828,0.113595914,0.125692805,,
1966,7.864,0.117976055,0.147376656,0.11360103906249999,0.125698242,,
1967,7.868,0.11798189062499999,0.147381016,0.113607313,0.125704375,,
1968,7.872,0.11798017968749999,0.147378563,0.113605969,0.125702664,,
1969,7.876,0.117974688,0.147373,0.11360074218749999,0.125697234,,
1970,7.88,0.117972273,0.14737065624999998,0.11359839062499999,0.125694852,,
1971,7.884,0.11797743,0.147374875,0.113603086,0.125700281,,
1972,7.888,0.117982828,0.147378875,0.113608281,0.125706852,,
1973,7.892,0.11798082,0.147376281,0.11360556249999999,0.125705953,,
1974,7.896,0.117975219,0.147371094,0.11359889062499999,0.12570108593749998,,
1975,7.9,0.117972977,0.14736875,0.11359527343749999,0.125698875,,
1976,7.904,0.11797827343749999,0.147372797,0.113599063,0.125704438,,
1977,7.908,0.117984141,0.147377094,0.113603484,0.125711078,,
1978,7.912,0.117981789,0.147373875,0.113600031,0.12570980468749998,,
1979,7.916,0.11797649218749999,0.147368406,0.113593633,0.125704742,,
1980,7.92,0.117974313,0.147365969,0.113590078,0.125702766,,
1981,7.924,0.117979414,0.14737035937499998,0.11359416406249999,0.125708367,,
1982,7.928,0.117985211,0.147374609,0.11359913281249999,0.125714133,,
1983,7.932,0.11798320312499999,0.147371922,0.11359644531249999,0.12571182,,
1984,7.936,0.117977969,0.14736679687499998,0.11359091406249999,0.12570635156249998,,
1985,7.94,0.11797549218749999,0.147364625,0.113588398,0.125703773,,
1986,7.944,0.11798038281249999,0.147368781,0.113593359,0.125708398,,
1987,7.948,0.11798625,0.147372969,0.11359875781249999,0.125714133,,
1988,7.952,0.11798437499999999,0.147370047,0.113596281,0.125712789,,
1989,7.956,0.117978336,0.14736431249999998,0.11359014062499999,0.12570793,,
1990,7.96,0.11797549218749999,0.147361438,0.113586961,0.12570578124999998,,
1991,7.964,0.117980617,0.147365453,0.113591281,0.125711383,,
1992,7.968,0.11798611718749999,0.147369453,0.113596414,0.125717617,,
1993,7.972,0.117983969,0.14736639062499998,0.11359382812499999,0.125716414,,
1994,7.976,0.11797823437499999,0.147360328,0.113587797,0.125711781,,
1995,7.98,0.117975523,0.147357484,0.11358518,0.125710742,,
1996,7.984,0.117980047,0.147361031,0.113589977,0.125717047,,
1997,7.988,0.117985383,0.14736475,0.113595344,0.125723719,,
1998,7.992,0.117982695,0.147361469,0.113593461,0.125722211,,
1999,7.996,0.11797682812499999,0.14735556249999998,0.113587898,0.125716984,,
2000,8,0.11797482031249999,0.147353016,0.113585617,0.125715039,,
2001,8.004,0.117979844,0.147357281,0.113590984,0.12572076562499998,,
2002,8.008,0.117985313,0.14736123437499998,0.11359685156249999,0.125726836,,
2003,8.012,0.117983266,0.147358188,0.11359477343749999,0.125725164,,
2004,8.016,0.11797773437499999,0.147352688,0.11358930468749999,0.125720195,,
2005,8.02,0.11797549218749999,0.147350438,0.113587297,0.125718188,,
2006,8.024,0.117980414,0.147354469,0.11359242187499999,0.125723047,,
2007,8.028,0.117986016,0.147358281,0.113598328,0.12572854687499999,,
2008,8.032,0.117983867,0.1473555,0.11359671874999999,0.125726,,
2009,8.036,0.117978742,0.147350172,0.11359182,0.125720164,,
2010,8.04,0.11797649218749999,0.147347953,0.113589977,0.12571725,,
2011,8.044,0.117981289,0.14735181249999998,0.113595242,0.125721508,,
2012,8.048,0.11798648437499999,0.147355734,0.11360137499999999,0.12572673437499998,,
2013,8.052,0.11798424218749999,0.147352547,0.113599867,0.125724461,,
2014,8.056,0.117978875,0.147346688,0.113594336,0.125718727,,
2015,8.06,0.117976664,0.14734406249999998,0.113592359,0.125716375,,
2016,8.064,0.11798159374999999,0.147347828,0.11359768749999999,0.125721375,,
2017,8.068,0.11798702343749999,0.147351375,0.113603586,0.12572673437499998,,
2018,8.072,0.117985109,0.147348422,0.11360207812499999,0.125724391,,
2019,8.076,0.117979242,0.147342484,0.11359675,0.125718352,,
2020,8.08,0.117976727,0.147340016,0.113594836,0.12571577343749998,,
2021,8.084,0.117981523,0.147344,0.113600234,0.12572046874999998,,
2022,8.088,0.11798682031249999,0.147348266,0.113606508,0.125726102,,
2023,8.092,0.117984508,0.147345406,0.11360523437499999,0.125724156,,
