,time,F8,F4,F3,F7,,,
0,0,0.166397109,0.222807781,0.106906914,0.151429906,,,
1,0.004,0.16639585937499998,0.222804859,0.10690299218749999,0.151428234,,,
2,0.008,0.16639723437499998,0.22280443749999998,0.10690007812499999,0.151429313,,,
3,0.012,0.16640001562499998,0.222804969,0.106898734,0.15143178124999998,,,
4,0.016,0.166400656,0.222803563,0.10689829687499999,0.151431953,,,
5,0.02,0.16639864062499998,0.22279984374999998,0.106894883,0.151429578,,,
6,0.024,0.166396703,0.22279642187499998,0.106890859,0.151427469,,,
7,0.028,0.166397672,0.22279560937499998,0.106888313,0.15142843749999998,,,
8,0.032,0.166400219,0.222795813,0.10688606249999999,0.15143092187499999,,,
9,0.036,0.16640082812499998,0.222794141,0.10688592968749999,0.15143148437499998,,,
10,0.04,0.16639904687499998,0.22279042187499998,0.10688268,0.151429344,,,
11,0.044,0.166397906,0.22278764062499998,0.10687825,0.15142803124999998,,,
12,0.048,0.166399281,0.222787063,0.106875836,0.151429313,,,
13,0.052,0.16640109374999998,0.22278689062499998,0.10687580468749999,0.15143125,,,
14,0.056,0.166401594,0.222785422,0.106875469,0.151431828,,,
15,0.06,0.166399891,0.22278199999999998,0.106872047,0.151430141,,,
16,0.064,0.16639901562499998,0.22277975,0.10686739062499999,0.151429266,,,
17,0.068,0.166400766,0.222779719,0.106865375,0.151430984,,,
18,0.072,0.166402938,0.222779719,0.10686567968749999,0.151432797,,,
19,0.076,0.166403172,0.222777781,0.10686457031249999,0.15143296874999998,,,
20,0.08,0.16640112499999998,0.22277368749999998,0.106861422,0.151430578,,,
21,0.084,0.166399219,0.22277012499999999,0.106860078,0.15142873437499998,,,
22,0.088,0.166400328,0.222769156,0.106859742,0.151429875,,,
23,0.092,0.16640260937499998,0.222769328,0.10685896874999999,0.15143229687499998,,,
24,0.096,0.166403406,0.222767781,0.106858164,0.15143296874999998,,,
25,0.1,0.166401563,0.22276385937499998,0.10685394531249999,0.151430984,,,
26,0.104,0.166400063,0.22276074999999998,0.106849117,0.151429578,,,
27,0.108,0.166401328,0.222760109,0.106845828,0.15143107812499998,,,
28,0.112,0.16640431249999998,0.222760844,0.106842406,0.151434141,,,
29,0.116,0.166405859,0.22276023437499998,0.10683979687499999,0.151435609,,,
30,0.12,0.166404188,0.22275648437499998,0.106836539,0.151433766,,,
31,0.124,0.16640260937499998,0.22275329687499998,0.106834359,0.15143229687499998,,,
32,0.128,0.166404188,0.222752969,0.106832219,0.15143399999999999,,,
33,0.132,0.16640668749999998,0.22275343749999998,0.10683050781249999,0.151436609,,,
34,0.136,0.16640720312499999,0.222751688,0.10682859374999999,0.151436813,,,
35,0.14,0.166405359,0.22274787499999998,0.10682390624999999,0.1514345,,,
36,0.144,0.166403703,0.22274468749999998,0.10682038281249999,0.151432797,,,
37,0.148,0.16640460937499998,0.222744078,0.106820352,0.151433828,,,
38,0.152,0.166407031,0.222744188,0.10682024999999999,0.151436281,,,
39,0.156,0.166407703,0.222742734,0.10681900781249999,0.15143704687499998,,,
40,0.16,0.166405563,0.22273898437499998,0.106815922,0.151435141,,,
41,0.164,0.16640425,0.22273596874999999,0.10681344531249999,0.151433938,,,
42,0.168,0.166405828,0.222735469,0.106811602,0.151435547,,,
43,0.172,0.166407969,0.2227355,0.10681075781249999,0.151437953,,,
44,0.176,0.166408344,0.22273378124999998,0.106808953,0.151438328,,,
45,0.18,0.166406453,0.222729906,0.106804188,0.151436141,,,
46,0.184,0.16640525,0.22272692187499998,0.106799227,0.151435047,,,
