,time,F8,F4,F3,F7,,,
0,0,0.091411461,0.19813065624999998,0.133245531,0.10296289843749999,,,
1,0.004,0.091403852,0.198131188,0.13324028124999998,0.10295344531249999,,,
2,0.008,0.091402641,0.19813346874999999,0.133239703,0.102956563,,,
3,0.012,0.091408242,0.198133672,0.133242719,0.102967992,,,
4,0.016,0.091412195,0.19813106249999998,0.133244266,0.102973625,,,
5,0.02,0.091405523,0.198128906,0.133240547,0.102968695,,,
6,0.024,0.091395266,0.198129375,0.133235406,0.102963469,,,
7,0.028,0.091392547,0.19813203124999998,0.133234578,0.10296675,,,
8,0.032,0.09139875,0.198132563,0.133237688,0.102974734,,,
9,0.036,0.091402773,0.19812998437499998,0.133239875,0.102979859,,,
10,0.04,0.091394797,0.198128609,0.13323534374999998,0.10297322656249999,,,
11,0.044,0.091384805,0.19812984374999998,0.133229813,0.102965414,,,
12,0.048,0.091382594,0.1981325,0.133229344,0.102966789,,,
13,0.052,0.09138682,0.19813314062499998,0.133232703,0.10297600781249999,,,
14,0.056,0.091388625,0.19813035937499998,0.133234516,0.102983117,,,
15,0.06,0.09138125,0.198128438,0.133229813,0.10297858593749999,,,
16,0.064,0.09137143,0.198129078,0.133224313,0.10297261718749999,,,
17,0.068,0.091369352,0.19813132812499998,0.133223578,0.10297456249999999,,,
18,0.072,0.091374281,0.198131859,0.133227031,0.102983953,,,
19,0.076,0.091376727,0.198129016,0.133229641,0.10299099218749999,,,
20,0.08,0.091367469,0.198127141,0.13322618749999998,0.102986898,,,
21,0.084,0.091356641,0.198128047,0.133220969,0.102980734,,,
22,0.088,0.09135507,0.198129781,0.133220094,0.102983383,,,
23,0.092,0.09136043,0.198130484,0.133223172,0.102992266,,,
24,0.096,0.091361875,0.19812854687499998,0.133224984,0.10299820312499999,,,
25,0.1,0.091353125,0.198127109,0.133221203,0.102993336,,,
26,0.104,0.091342859,0.198127969,0.133216,0.102986367,,,
27,0.108,0.091341219,0.19813028124999998,0.133215438,0.10298854687499999,,,
28,0.112,0.09134618,0.198131219,0.133218453,0.102997195,,,
29,0.116,0.091347422,0.19812854687499998,0.133220156,0.10300306249999999,,,
30,0.12,0.091337969,0.19812639062499998,0.13321657812499998,0.102998438,,,
31,0.124,0.091328375,0.198126938,0.133211375,0.102990891,,,
32,0.128,0.091327008,0.198128719,0.133211469,0.10299347656249999,,,
33,0.132,0.091334383,0.198128672,0.133215297,0.103001852,,,
34,0.136,0.091337766,0.198125359,0.133217906,0.103007656,,,
35,0.14,0.091330258,0.198122844,0.133214328,0.10300182031249999,,,
