,time,F8,F4,F3,F7,,,
0,0,0.127317055,0.246996781,0.157316359,0.136265734,,,
1,0.004,0.127318461,0.246994297,0.157317125,0.136267109,,,
2,0.008,0.127322352,0.246991984,0.157318328,0.13627043749999998,,,
3,0.012,0.127325063,0.246988203,0.157318125,0.136273078,,,
4,0.016,0.127323789,0.246982641,0.15731589062499998,0.136272016,,,
5,0.02,0.127321711,0.24697817187499999,0.157314547,0.136271031,,,
6,0.024,0.127322922,0.24697643749999998,0.157315688,0.136273422,,,
7,0.028,0.127327078,0.24697475,0.157317391,0.136277234,,,
8,0.032,0.127330461,0.246971141,0.157317453,0.136279688,,,
9,0.036,0.127329461,0.246966172,0.15731537499999998,0.136278609,,,
10,0.04,0.127327516,0.24696274999999998,0.157314438,0.136277781,,,
11,0.044,0.127329055,0.246961516,0.157316047,0.136279922,,,
12,0.048,0.127333148,0.24695999999999999,0.15731785937499998,0.136283203,,,
13,0.052,0.127336094,0.24695621874999998,0.157317625,0.13628504687499998,,,
14,0.056,0.12733482031249999,0.24695121874999998,0.157315688,0.136284484,,,
15,0.06,0.127332977,0.246947672,0.15731478124999998,0.13628334374999998,,,
16,0.064,0.127334453,0.246946156,0.15731581249999999,0.136285078,,,
17,0.068,0.127338344,0.246944813,0.157317422,0.13628860937499998,,,
18,0.072,0.127340727,0.24694123437499998,0.157317359,0.136290688,,,
19,0.076,0.127338914,0.24693593749999998,0.157315344,0.136289547,,,
20,0.08,0.127336836,0.246932203,0.157314141,0.136288578,,,
21,0.084,0.12733827343749998,0.24693056249999998,0.157315313,0.136290516,,,
22,0.088,0.127342734,0.24692859374999998,0.157316688,0.136293734,,,
23,0.092,0.127345688,0.246924969,0.157316719,0.136296156,,,
24,0.096,0.127344313,0.24692003124999998,0.15731470312499998,0.13629517187499998,,,
25,0.1,0.127342234,0.246916453,0.157313672,0.136293969,,,
26,0.104,0.127343773,0.246914703,0.157314938,0.136296219,,,
27,0.108,0.127347633,0.24691293749999998,0.157316719,0.1363,,,
28,0.112,0.127350516,0.246909375,0.157317156,0.136302188,,,
29,0.116,0.127349203,0.24690448437499998,0.157315547,0.136301453,,,
30,0.12,0.127346891,0.246900391,0.157314203,0.136300516,,,
31,0.124,0.127348203,0.246898453,0.15731510937499998,0.136302281,,,
32,0.128,0.12735242187499998,0.246896672,0.157316859,0.136306281,,,
33,0.132,0.127354938,0.24689295312499998,0.157317031,0.136308797,,,
